"site","location","plot","time","year","spec","cover.c","cover.p","cover.tot","w"
"GR","10x10",161,15,2012,"Festuca rupicola",7,87.5,123.8,0.707
"GR","10x10",161,15,2012,"Galium x pomeranicum",4,15.5,123.8,0.125
"GR","10x10",161,15,2012,"Koeleria macrantha",2,0.1,123.8,0.001
"GR","10x10",161,15,2012,"Poa pratensis",4,15.5,123.8,0.125
"GR","10x10",161,16,2013,"Arrhenatherum elatius",3,2.5,78.9,0.032
"GR","10x10",161,16,2013,"Dianthus carthusianorum",2,0.1,78.9,0.001
"GR","10x10",161,16,2013,"Eryngium campestre",4,15.5,78.9,0.196
"GR","10x10",161,16,2013,"Falcaria vulgaris",3,2.5,78.9,0.032
"GR","10x10",161,16,2013,"Festuca ovina",2,0.1,78.9,0.001
"GR","10x10",161,16,2013,"Festuca rupicola",3,2.5,78.9,0.032
"GR","10x10",161,16,2013,"Galium mollugo",3,2.5,78.9,0.032
"GR","10x10",161,16,2013,"Galium x pomeranicum",4,15.5,78.9,0.196
"GR","10x10",161,16,2013,"Poa angustifolia",5,37.5,78.9,0.475
"GR","10x10",161,16,2013,"Veronica arvensis",2,0.1,78.9,0.001
"GR","10x10",161,16,2013,"Vicia hirsuta",2,0.1,78.9,0.001
"GR","10x10",161,17,2014,"Agrostis capillaris",2,0.1,101.8,0.001
"GR","10x10",161,17,2014,"Arrhenatherum elatius",5,37.5,101.8,0.368
"GR","10x10",161,17,2014,"Dactylis glomerata",3,2.5,101.8,0.025
"GR","10x10",161,17,2014,"Dianthus carthusianorum",2,0.1,101.8,0.001
"GR","10x10",161,17,2014,"Eryngium campestre",3,2.5,101.8,0.025
"GR","10x10",161,17,2014,"Falcaria vulgaris",2,0.1,101.8,0.001
"GR","10x10",161,17,2014,"Festuca ovina",3,2.5,101.8,0.025
"GR","10x10",161,17,2014,"Festuca rupicola",4,15.5,101.8,0.152
"GR","10x10",161,17,2014,"Galium ochroleucum",4,15.5,101.8,0.152
"GR","10x10",161,17,2014,"Koeleria macrantha",3,2.5,101.8,0.025
"GR","10x10",161,17,2014,"Poa angustifolia",4,15.5,101.8,0.152
"GR","10x10",161,17,2014,"Tanacetum vulgare",3,2.5,101.8,0.025
"GR","10x10",161,17,2014,"Tragopogon pratensis",3,2.5,101.8,0.025
"GR","10x10",161,17,2014,"Vicia hirsuta",3,2.5,101.8,0.025
"GR","10x10",161,18,2015,"Arrhenatherum elatius",3,2.5,114.1,0.022
"GR","10x10",161,18,2015,"Dactylis glomerata",2,0.1,114.1,0.001
"GR","10x10",161,18,2015,"Eryngium campestre",4,15.5,114.1,0.136
"GR","10x10",161,18,2015,"Festuca rupicola",6,62.5,114.1,0.548
"GR","10x10",161,18,2015,"Galium x pomeranicum",4,15.5,114.1,0.136
"GR","10x10",161,18,2015,"Rumex thyrsiflorus",3,2.5,114.1,0.022
"GR","10x10",161,18,2015,"Tanacetum vulgare",4,15.5,114.1,0.136
"GR","10x10",161,20,2017,"Arrhenatherum elatius",5,37.5,98.3,0.381
"GR","10x10",161,20,2017,"Eryngium campestre",4,15.5,98.3,0.158
"GR","10x10",161,20,2017,"Falcaria vulgaris",3,2.5,98.3,0.025
"GR","10x10",161,20,2017,"Festuca ovina",2,0.1,98.3,0.001
"GR","10x10",161,20,2017,"Festuca rupicola",5,37.5,98.3,0.381
"GR","10x10",161,20,2017,"Galium mollugo",3,2.5,98.3,0.025
"GR","10x10",161,20,2017,"Galium ochroleucum",2,0.1,98.3,0.001
"GR","10x10",161,20,2017,"Poa pratensis",2,0.1,98.3,0.001
"GR","10x10",161,20,2017,"Tanacetum vulgare",3,2.5,98.3,0.025
"GR","10x10",161,21,2018,"Achillea millefolium",2,0.1,108.3,0.001
"GR","10x10",161,21,2018,"Arrhenatherum elatius",3,2.5,108.3,0.023
"GR","10x10",161,21,2018,"Eryngium campestre",4,15.5,108.3,0.143
"GR","10x10",161,21,2018,"Falcaria vulgaris",2,0.1,108.3,0.001
"GR","10x10",161,21,2018,"Festuca rupicola",7,87.5,108.3,0.808
"GR","10x10",161,21,2018,"Poa angustifolia",2,0.1,108.3,0.001
"GR","10x10",161,21,2018,"Tanacetum vulgare",3,2.5,108.3,0.023
"GR","10x10",162,1,1998,"Agrostis capillaris",4,15.5,108.9,0.142
"GR","10x10",162,1,1998,"Dactylis glomerata",6,62.5,108.9,0.574
"GR","10x10",162,1,1998,"Elytrigia arenosa",4,15.5,108.9,0.142
"GR","10x10",162,1,1998,"Epilobium tetragonum",2,0.1,108.9,0.001
"GR","10x10",162,1,1998,"Eryngium campestre",3,2.5,108.9,0.023
"GR","10x10",162,1,1998,"Falcaria vulgaris",3,2.5,108.9,0.023
"GR","10x10",162,1,1998,"Festuca rupicola",3,2.5,108.9,0.023
"GR","10x10",162,1,1998,"Hieracium pilosella",3,2.5,108.9,0.023
"GR","10x10",162,1,1998,"Hypericum perforatum",3,2.5,108.9,0.023
"GR","10x10",162,1,1998,"Tripleurospermum perforatum",2,0.1,108.9,0.001
"GR","10x10",162,1,1998,"Vicia hirsuta",2,0.1,108.9,0.001
"GR","10x10",162,1,1998,"Viola arvensis",2,0.1,108.9,0.001
"GR","10x10",162,1,1998,"Vulpia myuros",3,2.5,108.9,0.023
"GR","10x10",162,2,1999,"Agrostis capillaris",4,15.5,120.6,0.129
"GR","10x10",162,2,1999,"Apera spica-venti",2,0.1,120.6,0.001
"GR","10x10",162,2,1999,"Arrhenatherum elatius",3,2.5,120.6,0.021
"GR","10x10",162,2,1999,"Dactylis glomerata",5,37.5,120.6,0.311
"GR","10x10",162,2,1999,"Epilobium tetragonum",2,0.1,120.6,0.001
"GR","10x10",162,2,1999,"Eryngium campestre",4,15.5,120.6,0.129
"GR","10x10",162,2,1999,"Falcaria vulgaris",2,0.1,120.6,0.001
"GR","10x10",162,2,1999,"Festuca rupicola",3,2.5,120.6,0.021
"GR","10x10",162,2,1999,"Hieracium pilosella",2,0.1,120.6,0.001
"GR","10x10",162,2,1999,"Hypericum perforatum",4,15.5,120.6,0.129
"GR","10x10",162,2,1999,"Poa angustifolia",2,0.1,120.6,0.001
"GR","10x10",162,2,1999,"Tripleurospermum perforatum",4,15.5,120.6,0.129
"GR","10x10",162,2,1999,"Vicia hirsuta",2,0.1,120.6,0.001
"GR","10x10",162,2,1999,"Vulpia myuros",4,15.5,120.6,0.129
"GR","10x10",162,3,2000,"Agrostis capillaris",4,15.5,116.1,0.134
"GR","10x10",162,3,2000,"Arrhenatherum elatius",4,15.5,116.1,0.134
"GR","10x10",162,3,2000,"Carlina vulgaris",3,2.5,116.1,0.022
"GR","10x10",162,3,2000,"Dactylis glomerata",4,15.5,116.1,0.134
"GR","10x10",162,3,2000,"Elytrigia arenosa",4,15.5,116.1,0.134
"GR","10x10",162,3,2000,"Eryngium campestre",4,15.5,116.1,0.134
"GR","10x10",162,3,2000,"Falcaria vulgaris",3,2.5,116.1,0.022
"GR","10x10",162,3,2000,"Festuca rupicola",4,15.5,116.1,0.134
"GR","10x10",162,3,2000,"Hieracium pilosella",3,2.5,116.1,0.022
"GR","10x10",162,3,2000,"Hypericum perforatum",4,15.5,116.1,0.134
"GR","10x10",162,3,2000,"Vulpia myuros",2,0.1,116.1,0.001
"GR","10x10",162,4,2001,"Agrostis capillaris",5,37.5,96.7,0.388
"GR","10x10",162,4,2001,"Arrhenatherum elatius",3,2.5,96.7,0.026
"GR","10x10",162,4,2001,"Dactylis glomerata",4,15.5,96.7,0.16
"GR","10x10",162,4,2001,"Elytrigia arenosa",2,0.1,96.7,0.001
"GR","10x10",162,4,2001,"Eryngium campestre",4,15.5,96.7,0.16
"GR","10x10",162,4,2001,"Erysimum crepidifolium",3,2.5,96.7,0.026
"GR","10x10",162,4,2001,"Festuca ovina",2,0.1,96.7,0.001
"GR","10x10",162,4,2001,"Hieracium pilosella",3,2.5,96.7,0.026
"GR","10x10",162,4,2001,"Hypericum perforatum",3,2.5,96.7,0.026
"GR","10x10",162,4,2001,"Poa angustifolia",4,15.5,96.7,0.16
"GR","10x10",162,4,2001,"Tanacetum vulgare",3,2.5,96.7,0.026
"GR","10x10",162,5,2002,"Agrostis capillaris",6,62.5,123.2,0.507
"GR","10x10",162,5,2002,"Arrhenatherum elatius",5,37.5,123.2,0.304
"GR","10x10",162,5,2002,"Dactylis glomerata",2,0.1,123.2,0.001
"GR","10x10",162,5,2002,"Eryngium campestre",4,15.5,123.2,0.126
"GR","10x10",162,5,2002,"Falcaria vulgaris",3,2.5,123.2,0.02
"GR","10x10",162,5,2002,"Festuca rupicola",3,2.5,123.2,0.02
"GR","10x10",162,5,2002,"Hieracium pilosella",2,0.1,123.2,0.001
"GR","10x10",162,5,2002,"Poa angustifolia",3,2.5,123.2,0.02
"GR","10x10",162,6,2003,"Agrostis capillaris",6,62.5,123.4,0.506
"GR","10x10",162,6,2003,"Arrhenatherum elatius",5,37.5,123.4,0.304
"GR","10x10",162,6,2003,"Elytrigia arenosa",2,0.1,123.4,0.001
"GR","10x10",162,6,2003,"Eryngium campestre",4,15.5,123.4,0.126
"GR","10x10",162,6,2003,"Festuca laevigata",3,2.5,123.4,0.02
"GR","10x10",162,6,2003,"Festuca ovina",3,2.5,123.4,0.02
"GR","10x10",162,6,2003,"Galium mollugo",2,0.1,123.4,0.001
"GR","10x10",162,6,2003,"Hypericum perforatum",2,0.1,123.4,0.001
"GR","10x10",162,6,2003,"Rosa canina",2,0.1,123.4,0.001
"GR","10x10",162,6,2003,"Tanacetum vulgare",3,2.5,123.4,0.02
"GR","10x10",162,7,2004,"Achillea millefolium",2,0.1,136.6,0.001
"GR","10x10",162,7,2004,"Agrimonia eupatoria",2,0.1,136.6,0.001
"GR","10x10",162,7,2004,"Agrostis capillaris",5,37.5,136.6,0.275
"GR","10x10",162,7,2004,"Arrhenatherum elatius",6,62.5,136.6,0.458
"GR","10x10",162,7,2004,"Eryngium campestre",4,15.5,136.6,0.113
"GR","10x10",162,7,2004,"Falcaria vulgaris",2,0.1,136.6,0.001
"GR","10x10",162,7,2004,"Festuca ovina",3,2.5,136.6,0.018
"GR","10x10",162,7,2004,"Festuca rupicola",3,2.5,136.6,0.018
"GR","10x10",162,7,2004,"Hieracium pilosella",2,0.1,136.6,0.001
"GR","10x10",162,7,2004,"Veronica arvensis",2,0.1,136.6,0.001
"GR","10x10",162,7,2004,"Vicia hirsuta",4,15.5,136.6,0.113
"GR","10x10",162,7,2004,"Viola arvensis",2,0.1,136.6,0.001
"GR","10x10",162,8,2005,"Achillea millefolium",2,0.1,100.7,0.001
"GR","10x10",162,8,2005,"Agrostis capillaris",5,37.5,100.7,0.372
"GR","10x10",162,8,2005,"Arrhenatherum elatius",5,37.5,100.7,0.372
"GR","10x10",162,8,2005,"Eryngium campestre",4,15.5,100.7,0.154
"GR","10x10",162,8,2005,"Falcaria vulgaris",2,0.1,100.7,0.001
"GR","10x10",162,8,2005,"Festuca ovina",3,2.5,100.7,0.025
"GR","10x10",162,8,2005,"Festuca rupicola",3,2.5,100.7,0.025
"GR","10x10",162,8,2005,"Galium x pomeranicum",3,2.5,100.7,0.025
"GR","10x10",162,8,2005,"Tanacetum vulgare",3,2.5,100.7,0.025
"GR","10x10",162,9,2006,"Achillea millefolium",3,2.5,81.5,0.031
"GR","10x10",162,9,2006,"Arrhenatherum elatius",5,37.5,81.5,0.46
"GR","10x10",162,9,2006,"Dactylis glomerata",2,0.1,81.5,0.001
"GR","10x10",162,9,2006,"Elytrigia arenosa",3,2.5,81.5,0.031
"GR","10x10",162,9,2006,"Eryngium campestre",4,15.5,81.5,0.19
"GR","10x10",162,9,2006,"Festuca ovina",4,15.5,81.5,0.19
"GR","10x10",162,9,2006,"Festuca rubra",2,0.1,81.5,0.001
"GR","10x10",162,9,2006,"Festuca rupicola",3,2.5,81.5,0.031
"GR","10x10",162,9,2006,"Galium mollugo",3,2.5,81.5,0.031
"GR","10x10",162,9,2006,"Rosa canina",2,0.1,81.5,0.001
"GR","10x10",162,9,2006,"Tanacetum vulgare",3,2.5,81.5,0.031
"GR","10x10",162,9,2006,"Urtica urens",2,0.1,81.5,0.001
"GR","10x10",162,9,2006,"Vicia sativa",2,0.1,81.5,0.001
"GR","10x10",162,10,2007,"Arrhenatherum elatius",5,37.5,82.8,0.453
"GR","10x10",162,10,2007,"Dactylis glomerata",3,2.5,82.8,0.03
"GR","10x10",162,10,2007,"Eryngium campestre",3,2.5,82.8,0.03
"GR","10x10",162,10,2007,"Falcaria vulgaris",2,0.1,82.8,0.001
"GR","10x10",162,10,2007,"Galium x pomeranicum",3,2.5,82.8,0.03
"GR","10x10",162,10,2007,"Poa pratensis",5,37.5,82.8,0.453
"GR","10x10",162,10,2007,"Tanacetum vulgare",2,0.1,82.8,0.001
"GR","10x10",162,10,2007,"Vicia hirsuta",2,0.1,82.8,0.001
"GR","10x10",162,11,2008,"Agrostis capillaris",2,0.1,75.3,0.001
"GR","10x10",162,11,2008,"Arrhenatherum elatius",6,62.5,75.3,0.83
"GR","10x10",162,11,2008,"Dactylis glomerata",3,2.5,75.3,0.033
"GR","10x10",162,11,2008,"Erigeron acris",3,2.5,75.3,0.033
"GR","10x10",162,11,2008,"Festuca ovina",3,2.5,75.3,0.033
"GR","10x10",162,11,2008,"Festuca rupicola",3,2.5,75.3,0.033
"GR","10x10",162,11,2008,"Galium x pomeranicum",3,2.5,75.3,0.033
"GR","10x10",162,11,2008,"Poa angustifolia",2,0.1,75.3,0.001
"GR","10x10",162,11,2008,"Tanacetum vulgare",2,0.1,75.3,0.001
"GR","10x10",162,12,2009,"Agrimonia eupatoria",2,0.1,112.7,0.001
"GR","10x10",162,12,2009,"Agrostis capillaris",2,0.1,112.7,0.001
"GR","10x10",162,12,2009,"Arrhenatherum elatius",6,62.5,112.7,0.555
"GR","10x10",162,12,2009,"Eryngium campestre",3,2.5,112.7,0.022
"GR","10x10",162,12,2009,"Falcaria vulgaris",3,2.5,112.7,0.022
"GR","10x10",162,12,2009,"Festuca rupicola",5,37.5,112.7,0.333
"GR","10x10",162,12,2009,"Galium x pomeranicum",3,2.5,112.7,0.022
"GR","10x10",162,12,2009,"Poa angustifolia",3,2.5,112.7,0.022
"GR","10x10",162,12,2009,"Tanacetum vulgare",3,2.5,112.7,0.022
"GR","10x10",162,13,2010,"Agrimonia eupatoria",2,0.1,113.8,0.001
"GR","10x10",162,13,2010,"Agrostis capillaris",3,2.5,113.8,0.022
"GR","10x10",162,13,2010,"Arrhenatherum elatius",5,37.5,113.8,0.33
"GR","10x10",162,13,2010,"Eryngium campestre",4,15.5,113.8,0.136
"GR","10x10",162,13,2010,"Falcaria vulgaris",3,2.5,113.8,0.022
"GR","10x10",162,13,2010,"Festuca rupicola",5,37.5,113.8,0.33
"GR","10x10",162,13,2010,"Galium x pomeranicum",4,15.5,113.8,0.136
"GR","10x10",162,13,2010,"Poa pratensis",2,0.1,113.8,0.001
"GR","10x10",162,13,2010,"Tanacetum vulgare",3,2.5,113.8,0.022
"GR","10x10",162,13,2010,"Trisetum flavescens",2,0.1,113.8,0.001
"GR","10x10",162,14,2011,"Arrhenatherum elatius",5,37.5,89.2,0.42
"GR","10x10",162,14,2011,"Dactylis glomerata",3,2.5,89.2,0.028
"GR","10x10",162,14,2011,"Eryngium campestre",4,15.5,89.2,0.174
"GR","10x10",162,14,2011,"Festuca ovina",2,0.1,89.2,0.001
"GR","10x10",162,14,2011,"Festuca rupicola",4,15.5,89.2,0.174
"GR","10x10",162,14,2011,"Galium x pomeranicum",4,15.5,89.2,0.174
"GR","10x10",162,14,2011,"Poa pratensis",2,0.1,89.2,0.001
"GR","10x10",162,14,2011,"Tanacetum vulgare",3,2.5,89.2,0.028
"GR","10x10",162,15,2012,"Arrhenatherum elatius",4,15.5,89.3,0.174
"GR","10x10",162,15,2012,"Dactylis glomerata",2,0.1,89.3,0.001
"GR","10x10",162,15,2012,"Eryngium campestre",4,15.5,89.3,0.174
"GR","10x10",162,15,2012,"Falcaria vulgaris",2,0.1,89.3,0.001
"GR","10x10",162,15,2012,"Festuca rupicola",4,15.5,89.3,0.174
"GR","10x10",162,15,2012,"Galium x pomeranicum",3,2.5,89.3,0.028
"GR","10x10",162,15,2012,"Poa pratensis",5,37.5,89.3,0.42
"GR","10x10",162,15,2012,"Tanacetum vulgare",3,2.5,89.3,0.028
"GR","10x10",162,15,2012,"Vicia hirsuta",2,0.1,89.3,0.001
"GR","10x10",162,16,2013,"Arrhenatherum elatius",5,37.5,103.1,0.364
"GR","10x10",162,16,2013,"Eryngium campestre",3,2.5,103.1,0.024
"GR","10x10",162,16,2013,"Falcaria vulgaris",3,2.5,103.1,0.024
"GR","10x10",162,16,2013,"Festuca ovina",3,2.5,103.1,0.024
"GR","10x10",162,16,2013,"Festuca rupicola",3,2.5,103.1,0.024
"GR","10x10",162,16,2013,"Galium mollugo",2,0.1,103.1,0.001
"GR","10x10",162,16,2013,"Galium x pomeranicum",5,37.5,103.1,0.364
"GR","10x10",162,16,2013,"Poa angustifolia",4,15.5,103.1,0.15
"GR","10x10",162,16,2013,"Tanacetum vulgare",3,2.5,103.1,0.024
"GR","10x10",162,17,2014,"Agrostis capillaris",3,2.5,85.8,0.029
"GR","10x10",162,17,2014,"Arrhenatherum elatius",6,62.5,85.8,0.728
"GR","10x10",162,17,2014,"Eryngium campestre",2,0.1,85.8,0.001
"GR","10x10",162,17,2014,"Falcaria vulgaris",2,0.1,85.8,0.001
"GR","10x10",162,17,2014,"Festuca rupicola",4,15.5,85.8,0.181
"GR","10x10",162,17,2014,"Poa angustifolia",3,2.5,85.8,0.029
"GR","10x10",162,17,2014,"Tanacetum vulgare",3,2.5,85.8,0.029
"GR","10x10",162,17,2014,"Vicia hirsuta",2,0.1,85.8,0.001
"GR","10x10",162,18,2015,"Agrostis capillaris",2,0.1,129.6,0.001
"GR","10x10",162,18,2015,"Arrhenatherum elatius",4,15.5,129.6,0.12
"GR","10x10",162,18,2015,"Dactylis glomerata",3,2.5,129.6,0.019
"GR","10x10",162,18,2015,"Eryngium campestre",4,15.5,129.6,0.12
"GR","10x10",162,18,2015,"Festuca rupicola",6,62.5,129.6,0.482
"GR","10x10",162,18,2015,"Galium x pomeranicum",4,15.5,129.6,0.12
"GR","10x10",162,18,2015,"Poa pratensis",4,15.5,129.6,0.12
"GR","10x10",162,18,2015,"Tanacetum vulgare",3,2.5,129.6,0.019
"GR","10x10",162,20,2017,"Arrhenatherum elatius",5,37.5,113.8,0.33
"GR","10x10",162,20,2017,"Dactylis glomerata",2,0.1,113.8,0.001
"GR","10x10",162,20,2017,"Eryngium campestre",3,2.5,113.8,0.022
"GR","10x10",162,20,2017,"Falcaria vulgaris",3,2.5,113.8,0.022
"GR","10x10",162,20,2017,"Festuca ovina",2,0.1,113.8,0.001
"GR","10x10",162,20,2017,"Festuca rupicola",5,37.5,113.8,0.33
"GR","10x10",162,20,2017,"Galium mollugo",4,15.5,113.8,0.136
"GR","10x10",162,20,2017,"Galium ochroleucum",4,15.5,113.8,0.136
"GR","10x10",162,20,2017,"Poa pratensis",3,2.5,113.8,0.022
"GR","10x10",162,20,2017,"Vicia hirsuta",2,0.1,113.8,0.001
"GR","10x10",162,21,2018,"Arrhenatherum elatius",5,37.5,107.6,0.349
"GR","10x10",162,21,2018,"Dactylis glomerata",3,2.5,107.6,0.023
"GR","10x10",162,21,2018,"Eryngium campestre",3,2.5,107.6,0.023
"GR","10x10",162,21,2018,"Festuca rupicola",6,62.5,107.6,0.581
"GR","10x10",162,21,2018,"Poa angustifolia",3,2.5,107.6,0.023
"GR","10x10",162,21,2018,"Tanacetum vulgare",2,0.1,107.6,0.001
"GR","10x10",163,1,1998,"Agrostis capillaris",4,15.5,101.4,0.153
"GR","10x10",163,1,1998,"Apera spica-venti",2,0.1,101.4,0.001
"GR","10x10",163,1,1998,"Dactylis glomerata",3,2.5,101.4,0.025
"GR","10x10",163,1,1998,"Elytrigia arenosa",6,62.5,101.4,0.616
"GR","10x10",163,1,1998,"Eryngium campestre",2,0.1,101.4,0.001
"GR","10x10",163,1,1998,"Festuca rupicola",3,2.5,101.4,0.025
"GR","10x10",163,1,1998,"Hypericum perforatum",4,15.5,101.4,0.153
"GR","10x10",163,1,1998,"Tripleurospermum perforatum",2,0.1,101.4,0.001
"GR","10x10",163,1,1998,"Vicia hirsuta",2,0.1,101.4,0.001
"GR","10x10",163,1,1998,"Vulpia myuros",3,2.5,101.4,0.025
"GR","10x10",163,2,1999,"Agrostis capillaris",5,37.5,172.4,0.218
"GR","10x10",163,2,1999,"Apera spica-venti",3,2.5,172.4,0.015
"GR","10x10",163,2,1999,"Carduus acanthoides",2,0.1,172.4,0.001
"GR","10x10",163,2,1999,"Dactylis glomerata",2,0.1,172.4,0.001
"GR","10x10",163,2,1999,"Elytrigia arenosa",6,62.5,172.4,0.363
"GR","10x10",163,2,1999,"Eryngium campestre",2,0.1,172.4,0.001
"GR","10x10",163,2,1999,"Falcaria vulgaris",2,0.1,172.4,0.001
"GR","10x10",163,2,1999,"Festuca rupicola",4,15.5,172.4,0.09
"GR","10x10",163,2,1999,"Hieracium pilosella",3,2.5,172.4,0.015
"GR","10x10",163,2,1999,"Hypericum perforatum",4,15.5,172.4,0.09
"GR","10x10",163,2,1999,"Sisymbrium loeselii",3,2.5,172.4,0.015
"GR","10x10",163,2,1999,"Tripleurospermum perforatum",4,15.5,172.4,0.09
"GR","10x10",163,2,1999,"Vicia hirsuta",4,15.5,172.4,0.09
"GR","10x10",163,2,1999,"Vulpia myuros",3,2.5,172.4,0.015
"GR","10x10",163,3,2000,"Arrhenatherum elatius",5,37.5,89.4,0.419
"GR","10x10",163,3,2000,"Dactylis glomerata",3,2.5,89.4,0.028
"GR","10x10",163,3,2000,"Elytrigia arenosa",4,15.5,89.4,0.173
"GR","10x10",163,3,2000,"Epilobium tetragonum",2,0.1,89.4,0.001
"GR","10x10",163,3,2000,"Eryngium campestre",4,15.5,89.4,0.173
"GR","10x10",163,3,2000,"Festuca rupicola",3,2.5,89.4,0.028
"GR","10x10",163,3,2000,"Galium x pomeranicum",2,0.1,89.4,0.001
"GR","10x10",163,3,2000,"Hieracium pilosella",2,0.1,89.4,0.001
"GR","10x10",163,3,2000,"Hypericum perforatum",4,15.5,89.4,0.173
"GR","10x10",163,3,2000,"Senecio vernalis",2,0.1,89.4,0.001
"GR","10x10",163,4,2001,"Agrostis capillaris",4,15.5,78.8,0.197
"GR","10x10",163,4,2001,"Arrhenatherum elatius",5,37.5,78.8,0.476
"GR","10x10",163,4,2001,"Dactylis glomerata",3,2.5,78.8,0.032
"GR","10x10",163,4,2001,"Elytrigia arenosa",4,15.5,78.8,0.197
"GR","10x10",163,4,2001,"Epilobium tetragonum",2,0.1,78.8,0.001
"GR","10x10",163,4,2001,"Eryngium campestre",3,2.5,78.8,0.032
"GR","10x10",163,4,2001,"Erysimum crepidifolium",3,2.5,78.8,0.032
"GR","10x10",163,4,2001,"Galium mollugo",2,0.1,78.8,0.001
"GR","10x10",163,4,2001,"Hypericum perforatum",3,2.5,78.8,0.032
"GR","10x10",163,4,2001,"Inula conyza",2,0.1,78.8,0.001
"GR","10x10",163,5,2002,"Agrostis capillaris",4,15.5,126.1,0.123
"GR","10x10",163,5,2002,"Arrhenatherum elatius",7,87.5,126.1,0.694
"GR","10x10",163,5,2002,"Dactylis glomerata",2,0.1,126.1,0.001
"GR","10x10",163,5,2002,"Elytrigia arenosa",4,15.5,126.1,0.123
"GR","10x10",163,5,2002,"Eryngium campestre",3,2.5,126.1,0.02
"GR","10x10",163,5,2002,"Falcaria vulgaris",3,2.5,126.1,0.02
"GR","10x10",163,5,2002,"Galium mollugo",3,2.5,126.1,0.02
"GR","10x10",163,6,2003,"Agrostis capillaris",3,2.5,113.1,0.022
"GR","10x10",163,6,2003,"Arrhenatherum elatius",7,87.5,113.1,0.774
"GR","10x10",163,6,2003,"Elytrigia arenosa",4,15.5,113.1,0.137
"GR","10x10",163,6,2003,"Falcaria vulgaris",3,2.5,113.1,0.022
"GR","10x10",163,6,2003,"Festuca laevigata",3,2.5,113.1,0.022
"GR","10x10",163,6,2003,"Galium mollugo",3,2.5,113.1,0.022
"GR","10x10",163,6,2003,"Galium x pomeranicum",2,0.1,113.1,0.001
"GR","10x10",163,7,2004,"Agrostis capillaris",2,0.1,110.6,0.001
"GR","10x10",163,7,2004,"Arrhenatherum elatius",7,87.5,110.6,0.791
"GR","10x10",163,7,2004,"Eryngium campestre",3,2.5,110.6,0.023
"GR","10x10",163,7,2004,"Festuca rupicola",3,2.5,110.6,0.023
"GR","10x10",163,7,2004,"Galium x pomeranicum",3,2.5,110.6,0.023
"GR","10x10",163,7,2004,"Vicia hirsuta",4,15.5,110.6,0.14
"GR","10x10",163,8,2005,"Agrostis capillaris",4,15.5,121.2,0.128
"GR","10x10",163,8,2005,"Arrhenatherum elatius",7,87.5,121.2,0.722
"GR","10x10",163,8,2005,"Eryngium campestre",3,2.5,121.2,0.021
"GR","10x10",163,8,2005,"Festuca rupicola",2,0.1,121.2,0.001
"GR","10x10",163,8,2005,"Galium mollugo",4,15.5,121.2,0.128
"GR","10x10",163,8,2005,"Galium x pomeranicum",2,0.1,121.2,0.001
"GR","10x10",163,9,2006,"Arrhenatherum elatius",7,87.5,102.7,0.852
"GR","10x10",163,9,2006,"Cirsium arvense",3,2.5,102.7,0.024
"GR","10x10",163,9,2006,"Dactylis glomerata",3,2.5,102.7,0.024
"GR","10x10",163,9,2006,"Elytrigia arenosa",2,0.1,102.7,0.001
"GR","10x10",163,9,2006,"Eryngium campestre",3,2.5,102.7,0.024
"GR","10x10",163,9,2006,"Falcaria vulgaris",3,2.5,102.7,0.024
"GR","10x10",163,9,2006,"Galium aparine",2,0.1,102.7,0.001
"GR","10x10",163,9,2006,"Galium mollugo",3,2.5,102.7,0.024
"GR","10x10",163,9,2006,"Torilis japonica",3,2.5,102.7,0.024
"GR","10x10",163,10,2007,"Arrhenatherum elatius",7,87.5,110.8,0.79
"GR","10x10",163,10,2007,"Dactylis glomerata",3,2.5,110.8,0.023
"GR","10x10",163,10,2007,"Eryngium campestre",2,0.1,110.8,0.001
"GR","10x10",163,10,2007,"Falcaria vulgaris",2,0.1,110.8,0.001
"GR","10x10",163,10,2007,"Festuca rupicola",2,0.1,110.8,0.001
"GR","10x10",163,10,2007,"Galium x pomeranicum",4,15.5,110.8,0.14
"GR","10x10",163,10,2007,"Poa pratensis",3,2.5,110.8,0.023
"GR","10x10",163,10,2007,"Rosa canina",3,2.5,110.8,0.023
"GR","10x10",163,11,2008,"Agrostis capillaris",2,0.1,95.1,0.001
"GR","10x10",163,11,2008,"Arrhenatherum elatius",7,87.5,95.1,0.92
"GR","10x10",163,11,2008,"Dactylis glomerata",3,2.5,95.1,0.026
"GR","10x10",163,11,2008,"Festuca rupicola",3,2.5,95.1,0.026
"GR","10x10",163,11,2008,"Galium x pomeranicum",3,2.5,95.1,0.026
"GR","10x10",163,12,2009,"Arrhenatherum elatius",7,87.5,130,0.673
"GR","10x10",163,12,2009,"Eryngium campestre",3,2.5,130,0.019
"GR","10x10",163,12,2009,"Festuca rupicola",3,2.5,130,0.019
"GR","10x10",163,12,2009,"Galium x pomeranicum",5,37.5,130,0.288
"GR","10x10",163,13,2010,"Agrostis capillaris",3,2.5,82.6,0.03
"GR","10x10",163,13,2010,"Arrhenatherum elatius",5,37.5,82.6,0.454
"GR","10x10",163,13,2010,"Eryngium campestre",3,2.5,82.6,0.03
"GR","10x10",163,13,2010,"Falcaria vulgaris",2,0.1,82.6,0.001
"GR","10x10",163,13,2010,"Festuca rupicola",3,2.5,82.6,0.03
"GR","10x10",163,13,2010,"Galium x pomeranicum",5,37.5,82.6,0.454
