"site","location","plot","time","year","spec","cover.c","cover.p","cover.tot","w"
"BL","H_10x10",91,12,2006,"Poa trivialis",2,0.1,87.8,0.001
"BL","H_10x10",91,12,2006,"Solidago canadensis",7,87.5,87.8,0.997
"BL","H_10x10",91,13,2007,"Calamagrostis epigejos",5,37.5,125.1,0.3
"BL","H_10x10",91,13,2007,"Epilobium tetragonum",2,0.1,125.1,0.001
"BL","H_10x10",91,13,2007,"Solidago canadensis",7,87.5,125.1,0.699
"BL","H_10x10",91,14,2008,"Calamagrostis epigejos",5,37.5,130.2,0.288
"BL","H_10x10",91,14,2008,"Epilobium ciliatum",3,2.5,130.2,0.019
"BL","H_10x10",91,14,2008,"Epilobium tetragonum",2,0.1,130.2,0.001
"BL","H_10x10",91,14,2008,"Poa trivialis",2,0.1,130.2,0.001
"BL","H_10x10",91,14,2008,"Rosa rubiginosa",3,2.5,130.2,0.019
"BL","H_10x10",91,14,2008,"Solidago canadensis",7,87.5,130.2,0.672
"BL","H_10x10",91,15,2009,"Arrhenatherum elatius",4,15.5,149.2,0.104
"BL","H_10x10",91,15,2009,"Calamagrostis epigejos",6,62.5,149.2,0.419
"BL","H_10x10",91,15,2009,"Epilobium parviflorum",2,0.1,149.2,0.001
"BL","H_10x10",91,15,2009,"Fraxinus excelsior",3,2.5,149.2,0.017
"BL","H_10x10",91,15,2009,"Poa pratensis",4,15.5,149.2,0.104
"BL","H_10x10",91,15,2009,"Poa trivialis",2,0.1,149.2,0.001
"BL","H_10x10",91,15,2009,"Rosa rubiginosa",4,15.5,149.2,0.104
"BL","H_10x10",91,15,2009,"Solidago canadensis",5,37.5,149.2,0.251
"BL","H_10x10",91,16,2010,"Arrhenatherum elatius",4,15.5,114,0.136
"BL","H_10x10",91,16,2010,"Calamagrostis epigejos",6,62.5,114,0.548
"BL","H_10x10",91,16,2010,"Poa angustifolia",3,2.5,114,0.022
"BL","H_10x10",91,16,2010,"Poa trivialis",4,15.5,114,0.136
"BL","H_10x10",91,16,2010,"Rosa rubiginosa",4,15.5,114,0.136
"BL","H_10x10",91,16,2010,"Solidago canadensis",3,2.5,114,0.022
"BL","H_10x10",91,17,2011,"Arrhenatherum elatius",5,37.5,158.1,0.237
"BL","H_10x10",91,17,2011,"Calamagrostis epigejos",6,62.5,158.1,0.395
"BL","H_10x10",91,17,2011,"Fraxinus excelsior",3,2.5,158.1,0.016
"BL","H_10x10",91,17,2011,"Poa nemoralis",3,2.5,158.1,0.016
"BL","H_10x10",91,17,2011,"Poa trivialis",2,0.1,158.1,0.001
"BL","H_10x10",91,17,2011,"Rosa rubiginosa",5,37.5,158.1,0.237
"BL","H_10x10",91,17,2011,"Solidago canadensis",4,15.5,158.1,0.098
"BL","H_10x10",91,18,2012,"Arrhenatherum elatius",4,15.5,208.5,0.074
"BL","H_10x10",91,18,2012,"Calamagrostis epigejos",7,87.5,208.5,0.42
"BL","H_10x10",91,18,2012,"Clematis vitalba",3,2.5,208.5,0.012
"BL","H_10x10",91,18,2012,"Rosa rubiginosa",7,87.5,208.5,0.42
"BL","H_10x10",91,18,2012,"Solidago canadensis",4,15.5,208.5,0.074
"BL","H_10x10",91,19,2013,"Arrhenatherum elatius",4,15.5,158.5,0.098
"BL","H_10x10",91,19,2013,"Calamagrostis epigejos",5,37.5,158.5,0.237
"BL","H_10x10",91,19,2013,"Clematis vitalba",3,2.5,158.5,0.016
"BL","H_10x10",91,19,2013,"Rosa rubiginosa",7,87.5,158.5,0.552
"BL","H_10x10",91,19,2013,"Solidago canadensis",4,15.5,158.5,0.098
"BL","H_10x10",91,20,2014,"Arrhenatherum elatius",4,15.5,163.6,0.095
"BL","H_10x10",91,20,2014,"Calamagrostis epigejos",5,37.5,163.6,0.229
"BL","H_10x10",91,20,2014,"Fraxinus excelsior",3,2.5,163.6,0.015
"BL","H_10x10",91,20,2014,"Poa nemoralis",4,15.5,163.6,0.095
"BL","H_10x10",91,20,2014,"Poa trivialis",3,2.5,163.6,0.015
"BL","H_10x10",91,20,2014,"Rosa canina",2,0.1,163.6,0.001
"BL","H_10x10",91,20,2014,"Rosa rubiginosa",7,87.5,163.6,0.535
"BL","H_10x10",91,20,2014,"Solidago canadensis",3,2.5,163.6,0.015
"BL","H_10x10",91,21,2015,"Arrhenatherum elatius",5,37.5,178.2,0.21
"BL","H_10x10",91,21,2015,"Calamagrostis epigejos",5,37.5,178.2,0.21
"BL","H_10x10",91,21,2015,"Poa palustris",2,0.1,178.2,0.001
"BL","H_10x10",91,21,2015,"Poa trivialis",2,0.1,178.2,0.001
"BL","H_10x10",91,21,2015,"Rosa canina",7,87.5,178.2,0.491
"BL","H_10x10",91,21,2015,"Solidago canadensis",4,15.5,178.2,0.087
"BL","H_10x10",91,22,2016,"Arrhenatherum elatius",5,37.5,196.2,0.191
"BL","H_10x10",91,22,2016,"Calamagrostis epigejos",4,15.5,196.2,0.079
"BL","H_10x10",91,22,2016,"Clematis vitalba",4,15.5,196.2,0.079
"BL","H_10x10",91,22,2016,"Poa nemoralis",2,0.1,196.2,0.001
"BL","H_10x10",91,22,2016,"Poa trivialis",5,37.5,196.2,0.191
"BL","H_10x10",91,22,2016,"Rosa rubiginosa",7,87.5,196.2,0.446
"BL","H_10x10",91,22,2016,"Solidago canadensis",3,2.5,196.2,0.013
"BL","H_10x10",91,22,2016,"Vicia tetrasperma",2,0.1,196.2,0.001
"BL","H_10x10",91,23,2017,"Acer negundo",2,0.1,210.9,0
"BL","H_10x10",91,23,2017,"Acer pseudoplatanus",2,0.1,210.9,0
"BL","H_10x10",91,23,2017,"Agrostis stolonifera",3,2.5,210.9,0.012
"BL","H_10x10",91,23,2017,"Arrhenatherum elatius",4,15.5,210.9,0.073
"BL","H_10x10",91,23,2017,"Calamagrostis epigejos",5,37.5,210.9,0.178
"BL","H_10x10",91,23,2017,"Clematis vitalba",6,62.5,210.9,0.296
"BL","H_10x10",91,23,2017,"Fraxinus excelsior",2,0.1,210.9,0
"BL","H_10x10",91,23,2017,"Poa nemoralis",3,2.5,210.9,0.012
"BL","H_10x10",91,23,2017,"Rosa canina",2,0.1,210.9,0
"BL","H_10x10",91,23,2017,"Rosa rubiginosa",7,87.5,210.9,0.415
"BL","H_10x10",91,23,2017,"Solidago canadensis",3,2.5,210.9,0.012
"BL","H_10x10",91,24,2018,"Acer pseudoplatanus",3,2.5,173.1,0.014
"BL","H_10x10",91,24,2018,"Arrhenatherum elatius",6,62.5,173.1,0.361
"BL","H_10x10",91,24,2018,"Fraxinus excelsior",2,0.1,173.1,0.001
"BL","H_10x10",91,24,2018,"Poa trivialis",4,15.5,173.1,0.09
"BL","H_10x10",91,24,2018,"Rosa canina",7,87.5,173.1,0.505
"BL","H_10x10",91,24,2018,"Rubus armeniacus",3,2.5,173.1,0.014
"BL","H_10x10",91,24,2018,"Solidago canadensis",3,2.5,173.1,0.014
"BL","H_10x10",92,1,1995,"Amaranthus blitoides",2,0.1,159.1,0.001
"BL","H_10x10",92,1,1995,"Amaranthus retroflexus",2,0.1,159.1,0.001
"BL","H_10x10",92,1,1995,"Chenopodium album",4,15.5,159.1,0.097
"BL","H_10x10",92,1,1995,"Fallopia convolvulus",6,62.5,159.1,0.393
"BL","H_10x10",92,1,1995,"Lactuca serriola",3,2.5,159.1,0.016
"BL","H_10x10",92,1,1995,"Polygonum aviculare",2,0.1,159.1,0.001
"BL","H_10x10",92,1,1995,"Solanum nigrum",2,0.1,159.1,0.001
"BL","H_10x10",92,1,1995,"Stellaria media",6,62.5,159.1,0.393
"BL","H_10x10",92,1,1995,"Tripleurospermum perforatum",4,15.5,159.1,0.097
"BL","H_10x10",92,1,1995,"Veronica arvensis",2,0.1,159.1,0.001
"BL","H_10x10",92,1,1995,"Viola arvensis",2,0.1,159.1,0.001
"BL","H_10x10",92,2,1996,"Atriplex oblongifolia",2,0.1,136.4,0.001
"BL","H_10x10",92,2,1996,"Capsella bursa-pastoris",4,15.5,136.4,0.114
"BL","H_10x10",92,2,1996,"Cirsium arvense",2,0.1,136.4,0.001
"BL","H_10x10",92,2,1996,"Conyza canadensis",5,37.5,136.4,0.275
"BL","H_10x10",92,2,1996,"Crepis biennis",2,0.1,136.4,0.001
"BL","H_10x10",92,2,1996,"Epilobium tetragonum",2,0.1,136.4,0.001
"BL","H_10x10",92,2,1996,"Lactuca serriola",4,15.5,136.4,0.114
"BL","H_10x10",92,2,1996,"Picris hieracioides",3,2.5,136.4,0.018
"BL","H_10x10",92,2,1996,"Sisymbrium loeselii",3,2.5,136.4,0.018
"BL","H_10x10",92,2,1996,"Tripleurospermum perforatum",6,62.5,136.4,0.458
"BL","H_10x10",92,3,1997,"Acer pseudoplatanus",2,0.1,68.8,0.001
"BL","H_10x10",92,3,1997,"Cirsium arvense",4,15.5,68.8,0.225
"BL","H_10x10",92,3,1997,"Crepis biennis",5,37.5,68.8,0.545
"BL","H_10x10",92,3,1997,"Epilobium tetragonum",4,15.5,68.8,0.225
"BL","H_10x10",92,3,1997,"Fraxinus excelsior",2,0.1,68.8,0.001
"BL","H_10x10",92,3,1997,"Picris hieracioides",2,0.1,68.8,0.001
"BL","H_10x10",92,4,1998,"Cirsium arvense",3,2.5,92.5,0.027
"BL","H_10x10",92,4,1998,"Epilobium ciliatum",3,2.5,92.5,0.027
"BL","H_10x10",92,4,1998,"Epilobium tetragonum",7,87.5,92.5,0.946
"BL","H_10x10",92,5,1999,"Cirsium arvense",4,15.5,105.7,0.147
"BL","H_10x10",92,5,1999,"Crepis biennis",2,0.1,105.7,0.001
"BL","H_10x10",92,5,1999,"Epilobium parviflorum",3,2.5,105.7,0.024
"BL","H_10x10",92,5,1999,"Epilobium tetragonum",7,87.5,105.7,0.828
"BL","H_10x10",92,5,1999,"Picris hieracioides",2,0.1,105.7,0.001
"BL","H_10x10",92,6,2000,"Cirsium arvense",4,15.5,96.2,0.161
"BL","H_10x10",92,6,2000,"Cirsium vulgare",2,0.1,96.2,0.001
"BL","H_10x10",92,6,2000,"Epilobium parviflorum",4,15.5,96.2,0.161
"BL","H_10x10",92,6,2000,"Epilobium tetragonum",6,62.5,96.2,0.65
"BL","H_10x10",92,6,2000,"Galium aparine",3,2.5,96.2,0.026
"BL","H_10x10",92,6,2000,"Solidago canadensis",2,0.1,96.2,0.001
"BL","H_10x10",92,7,2001,"Cirsium arvense",4,15.5,98.9,0.157
"BL","H_10x10",92,7,2001,"Cirsium vulgare",3,2.5,98.9,0.025
"BL","H_10x10",92,7,2001,"Epilobium parviflorum",3,2.5,98.9,0.025
"BL","H_10x10",92,7,2001,"Epilobium tetragonum",6,62.5,98.9,0.632
"BL","H_10x10",92,7,2001,"Fraxinus excelsior",2,0.1,98.9,0.001
"BL","H_10x10",92,7,2001,"Galium aparine",2,0.1,98.9,0.001
"BL","H_10x10",92,7,2001,"Picris hieracioides",2,0.1,98.9,0.001
"BL","H_10x10",92,7,2001,"Poa trivialis",2,0.1,98.9,0.001
"BL","H_10x10",92,7,2001,"Solidago canadensis",4,15.5,98.9,0.157
"BL","H_10x10",92,8,2002,"Epilobium parviflorum",5,37.5,115.6,0.324
"BL","H_10x10",92,8,2002,"Fraxinus excelsior",2,0.1,115.6,0.001
"BL","H_10x10",92,8,2002,"Poa trivialis",4,15.5,115.6,0.134
"BL","H_10x10",92,8,2002,"Solidago canadensis",6,62.5,115.6,0.541
"BL","H_10x10",92,9,2003,"Calamagrostis epigejos",3,2.5,95.2,0.026
"BL","H_10x10",92,9,2003,"Epilobium ciliatum",2,0.1,95.2,0.001
"BL","H_10x10",92,9,2003,"Fraxinus excelsior",3,2.5,95.2,0.026
"BL","H_10x10",92,9,2003,"Poa pratensis",2,0.1,95.2,0.001
"BL","H_10x10",92,9,2003,"Poa trivialis",3,2.5,95.2,0.026
"BL","H_10x10",92,9,2003,"Solidago canadensis",7,87.5,95.2,0.919
"BL","H_10x10",92,10,2004,"Fraxinus excelsior",3,2.5,105.6,0.024
"BL","H_10x10",92,10,2004,"Poa pratensis",4,15.5,105.6,0.147
"BL","H_10x10",92,10,2004,"Poa trivialis",2,0.1,105.6,0.001
"BL","H_10x10",92,10,2004,"Solidago canadensis",7,87.5,105.6,0.829
"BL","H_10x10",92,11,2005,"Fraxinus excelsior",3,2.5,92.5,0.027
"BL","H_10x10",92,11,2005,"Poa pratensis",3,2.5,92.5,0.027
"BL","H_10x10",92,11,2005,"Solidago canadensis",7,87.5,92.5,0.946
"BL","H_10x10",92,12,2006,"Calamagrostis epigejos",2,0.1,103.2,0.001
"BL","H_10x10",92,12,2006,"Poa pratensis",4,15.5,103.2,0.15
"BL","H_10x10",92,12,2006,"Poa trivialis",2,0.1,103.2,0.001
"BL","H_10x10",92,12,2006,"Solidago canadensis",7,87.5,103.2,0.848
"BL","H_10x10",92,13,2007,"Epilobium tetragonum",3,2.5,92.5,0.027
"BL","H_10x10",92,13,2007,"Poa trivialis",3,2.5,92.5,0.027
"BL","H_10x10",92,13,2007,"Solidago canadensis",7,87.5,92.5,0.946
"BL","H_10x10",92,14,2008,"Arrhenatherum elatius",2,0.1,49.3,0.002
"BL","H_10x10",92,14,2008,"Calamagrostis epigejos",2,0.1,49.3,0.002
"BL","H_10x10",92,14,2008,"Epilobium ciliatum",4,15.5,49.3,0.314
"BL","H_10x10",92,14,2008,"Epilobium parviflorum",3,2.5,49.3,0.051
"BL","H_10x10",92,14,2008,"Epilobium tetragonum",2,0.1,49.3,0.002
"BL","H_10x10",92,14,2008,"Poa pratensis",4,15.5,49.3,0.314
"BL","H_10x10",92,14,2008,"Solidago canadensis",4,15.5,49.3,0.314
"BL","H_10x10",92,15,2009,"Arrhenatherum elatius",4,15.5,76,0.204
"BL","H_10x10",92,15,2009,"Calamagrostis epigejos",3,2.5,76,0.033
"BL","H_10x10",92,15,2009,"Epilobium parviflorum",3,2.5,76,0.033
"BL","H_10x10",92,15,2009,"Epilobium tetragonum",3,2.5,76,0.033
"BL","H_10x10",92,15,2009,"Poa pratensis",5,37.5,76,0.493
"BL","H_10x10",92,15,2009,"Solidago canadensis",4,15.5,76,0.204
"BL","H_10x10",92,16,2010,"Arrhenatherum elatius",6,62.5,123,0.508
"BL","H_10x10",92,16,2010,"Calamagrostis epigejos",3,2.5,123,0.02
"BL","H_10x10",92,16,2010,"Epilobium tetragonum",3,2.5,123,0.02
"BL","H_10x10",92,16,2010,"Poa angustifolia",5,37.5,123,0.305
"BL","H_10x10",92,16,2010,"Poa trivialis",4,15.5,123,0.126
"BL","H_10x10",92,16,2010,"Solidago canadensis",3,2.5,123,0.02
"BL","H_10x10",92,17,2011,"Arrhenatherum elatius",7,87.5,123.5,0.709
"BL","H_10x10",92,17,2011,"Calamagrostis epigejos",4,15.5,123.5,0.126
"BL","H_10x10",92,17,2011,"Clematis vitalba",3,2.5,123.5,0.02
"BL","H_10x10",92,17,2011,"Rosa rubiginosa",3,2.5,123.5,0.02
"BL","H_10x10",92,17,2011,"Solidago canadensis",4,15.5,123.5,0.126
"BL","H_10x10",92,18,2012,"Arrhenatherum elatius",7,87.5,110.5,0.792
"BL","H_10x10",92,18,2012,"Calamagrostis epigejos",3,2.5,110.5,0.023
"BL","H_10x10",92,18,2012,"Clematis vitalba",3,2.5,110.5,0.023
"BL","H_10x10",92,18,2012,"Rosa rubiginosa",4,15.5,110.5,0.14
"BL","H_10x10",92,18,2012,"Solidago canadensis",3,2.5,110.5,0.023
"BL","H_10x10",92,19,2013,"Arrhenatherum elatius",7,87.5,110.5,0.792
"BL","H_10x10",92,19,2013,"Calamagrostis epigejos",3,2.5,110.5,0.023
"BL","H_10x10",92,19,2013,"Fraxinus excelsior",3,2.5,110.5,0.023
"BL","H_10x10",92,19,2013,"Rosa rubiginosa",4,15.5,110.5,0.14
"BL","H_10x10",92,19,2013,"Solidago canadensis",3,2.5,110.5,0.023
"BL","H_10x10",92,20,2014,"Arrhenatherum elatius",6,62.5,145.1,0.431
"BL","H_10x10",92,20,2014,"Calamagrostis epigejos",5,37.5,145.1,0.258
"BL","H_10x10",92,20,2014,"Cirsium arvense",2,0.1,145.1,0.001
"BL","H_10x10",92,20,2014,"Dactylis glomerata",3,2.5,145.1,0.017
"BL","H_10x10",92,20,2014,"Poa trivialis",3,2.5,145.1,0.017
"BL","H_10x10",92,20,2014,"Rosa rubiginosa",5,37.5,145.1,0.258
"BL","H_10x10",92,20,2014,"Solidago canadensis",3,2.5,145.1,0.017
"BL","H_10x10",92,21,2015,"Acer negundo",3,2.5,136,0.018
"BL","H_10x10",92,21,2015,"Arrhenatherum elatius",6,62.5,136,0.46
"BL","H_10x10",92,21,2015,"Calamagrostis epigejos",5,37.5,136,0.276
"BL","H_10x10",92,21,2015,"Poa trivialis",3,2.5,136,0.018
"BL","H_10x10",92,21,2015,"Rosa canina",4,15.5,136,0.114
"BL","H_10x10",92,21,2015,"Rosa rubiginosa",4,15.5,136,0.114
"BL","H_10x10",92,22,2016,"Arrhenatherum elatius",4,15.5,86.5,0.179
"BL","H_10x10",92,22,2016,"Calamagrostis epigejos",5,37.5,86.5,0.434
"BL","H_10x10",92,22,2016,"Poa trivialis",4,15.5,86.5,0.179
"BL","H_10x10",92,22,2016,"Rosa rubiginosa",4,15.5,86.5,0.179
"BL","H_10x10",92,22,2016,"Solidago canadensis",3,2.5,86.5,0.029
"BL","H_10x10",92,23,2017,"Acer negundo",4,15.5,176.4,0.088
"BL","H_10x10",92,23,2017,"Acer platanoides",2,0.1,176.4,0.001
"BL","H_10x10",92,23,2017,"Acer pseudoplatanus",2,0.1,176.4,0.001
"BL","H_10x10",92,23,2017,"Agrostis stolonifera",4,15.5,176.4,0.088
"BL","H_10x10",92,23,2017,"Arrhenatherum elatius",6,62.5,176.4,0.354
"BL","H_10x10",92,23,2017,"Calamagrostis epigejos",5,37.5,176.4,0.213
"BL","H_10x10",92,23,2017,"Dactylis glomerata",3,2.5,176.4,0.014
"BL","H_10x10",92,23,2017,"Fraxinus excelsior",2,0.1,176.4,0.001
"BL","H_10x10",92,23,2017,"Poa nemoralis",3,2.5,176.4,0.014
"BL","H_10x10",92,23,2017,"Rosa rubiginosa",5,37.5,176.4,0.213
"BL","H_10x10",92,23,2017,"Rubus armeniacus",3,2.5,176.4,0.014
"BL","H_10x10",92,23,2017,"Solidago canadensis",2,0.1,176.4,0.001
"BL","H_10x10",92,24,2018,"Acer pseudoplatanus",2,0.1,123.3,0.001
"BL","H_10x10",92,24,2018,"Arrhenatherum elatius",6,62.5,123.3,0.507
"BL","H_10x10",92,24,2018,"Fraxinus excelsior",2,0.1,123.3,0.001
"BL","H_10x10",92,24,2018,"Poa angustifolia",3,2.5,123.3,0.02
"BL","H_10x10",92,24,2018,"Poa nemoralis",2,0.1,123.3,0.001
"BL","H_10x10",92,24,2018,"Poa trivialis",3,2.5,123.3,0.02
"BL","H_10x10",92,24,2018,"Rosa canina",3,2.5,123.3,0.02
"BL","H_10x10",92,24,2018,"Rubus armeniacus",5,37.5,123.3,0.304
"BL","H_10x10",92,24,2018,"Solidago canadensis",4,15.5,123.3,0.126
"BL","H_10x10",93,1,1995,"Achillea millefolium",2,0.1,172.7,0.001
"BL","H_10x10",93,1,1995,"Bassia scoparia",3,2.5,172.7,0.014
"BL","H_10x10",93,1,1995,"Capsella bursa-pastoris",2,0.1,172.7,0.001
"BL","H_10x10",93,1,1995,"Chenopodium album",5,37.5,172.7,0.217
"BL","H_10x10",93,1,1995,"Fallopia convolvulus",5,37.5,172.7,0.217
"BL","H_10x10",93,1,1995,"Lactuca serriola",3,2.5,172.7,0.014
"BL","H_10x10",93,1,1995,"Lamium amplexicaule",3,2.5,172.7,0.014
"BL","H_10x10",93,1,1995,"Stellaria media",7,87.5,172.7,0.507
"BL","H_10x10",93,1,1995,"Veronica arvensis",3,2.5,172.7,0.014
"BL","H_10x10",93,2,1996,"Achillea millefolium",3,2.5,93.4,0.027
"BL","H_10x10",93,2,1996,"Atriplex oblongifolia",2,0.1,93.4,0.001
"BL","H_10x10",93,2,1996,"Capsella bursa-pastoris",3,2.5,93.4,0.027
"BL","H_10x10",93,2,1996,"Carduus acanthoides",2,0.1,93.4,0.001
"BL","H_10x10",93,2,1996,"Conyza canadensis",7,87.5,93.4,0.937
"BL","H_10x10",93,2,1996,"Crepis biennis",2,0.1,93.4,0.001
"BL","H_10x10",93,2,1996,"Daucus carota",2,0.1,93.4,0.001
"BL","H_10x10",93,2,1996,"Fraxinus excelsior",2,0.1,93.4,0.001
"BL","H_10x10",93,2,1996,"Lactuca serriola",2,0.1,93.4,0.001
"BL","H_10x10",93,2,1996,"Taraxacum officinale",2,0.1,93.4,0.001
"BL","H_10x10",93,2,1996,"Tripleurospermum perforatum",2,0.1,93.4,0.001
"BL","H_10x10",93,2,1996,"Veronica arvensis",2,0.1,93.4,0.001
"BL","H_10x10",93,3,1997,"Artemisia vulgaris",2,0.1,68.8,0.001
"BL","H_10x10",93,3,1997,"Cirsium arvense",4,15.5,68.8,0.225
"BL","H_10x10",93,3,1997,"Crepis biennis",4,15.5,68.8,0.225
"BL","H_10x10",93,3,1997,"Epilobium ciliatum",2,0.1,68.8,0.001
"BL","H_10x10",93,3,1997,"Epilobium tetragonum",5,37.5,68.8,0.545
"BL","H_10x10",93,3,1997,"Fraxinus excelsior",2,0.1,68.8,0.001
"BL","H_10x10",93,4,1998,"Cirsium arvense",3,2.5,108,0.023
"BL","H_10x10",93,4,1998,"Cirsium vulgare",4,15.5,108,0.144
"BL","H_10x10",93,4,1998,"Epilobium ciliatum",3,2.5,108,0.023
"BL","H_10x10",93,4,1998,"Epilobium tetragonum",7,87.5,108,0.81
"BL","H_10x10",93,5,1999,"Cirsium arvense",4,15.5,96,0.161
"BL","H_10x10",93,5,1999,"Epilobium parviflorum",4,15.5,96,0.161
"BL","H_10x10",93,5,1999,"Epilobium tetragonum",6,62.5,96,0.651
"BL","H_10x10",93,5,1999,"Picris hieracioides",3,2.5,96,0.026
"BL","H_10x10",93,6,2000,"Bromus sterilis",2,0.1,102.8,0.001
"BL","H_10x10",93,6,2000,"Cirsium arvense",5,37.5,102.8,0.365
"BL","H_10x10",93,6,2000,"Epilobium parviflorum",3,2.5,102.8,0.024
"BL","H_10x10",93,6,2000,"Epilobium tetragonum",6,62.5,102.8,0.608
"BL","H_10x10",93,6,2000,"Galium aparine",2,0.1,102.8,0.001
"BL","H_10x10",93,6,2000,"Solidago canadensis",2,0.1,102.8,0.001
"BL","H_10x10",93,7,2001,"Cirsium arvense",3,2.5,96.3,0.026
"BL","H_10x10",93,7,2001,"Epilobium parviflorum",4,15.5,96.3,0.161
"BL","H_10x10",93,7,2001,"Epilobium tetragonum",6,62.5,96.3,0.649
"BL","H_10x10",93,7,2001,"Galium aparine",2,0.1,96.3,0.001
"BL","H_10x10",93,7,2001,"Poa trivialis",2,0.1,96.3,0.001
"BL","H_10x10",93,7,2001,"Solidago canadensis",4,15.5,96.3,0.161
"BL","H_10x10",93,7,2001,"Urtica dioica",2,0.1,96.3,0.001
"BL","H_10x10",93,8,2002,"Epilobium parviflorum",4,15.5,80.7,0.192
"BL","H_10x10",93,8,2002,"Epilobium tetragonum",2,0.1,80.7,0.001
"BL","H_10x10",93,8,2002,"Poa trivialis",3,2.5,80.7,0.031
"BL","H_10x10",93,8,2002,"Solidago canadensis",6,62.5,80.7,0.774
"BL","H_10x10",93,8,2002,"Urtica dioica",2,0.1,80.7,0.001
"BL","H_10x10",93,9,2003,"Calamagrostis epigejos",3,2.5,90.2,0.028
"BL","H_10x10",93,9,2003,"Fraxinus excelsior",2,0.1,90.2,0.001
"BL","H_10x10",93,9,2003,"Solidago canadensis",7,87.5,90.2,0.97
"BL","H_10x10",93,9,2003,"Urtica dioica",2,0.1,90.2,0.001
"BL","H_10x10",93,10,2004,"Calamagrostis epigejos",2,0.1,90.2,0.001
"BL","H_10x10",93,10,2004,"Poa trivialis",2,0.1,90.2,0.001
"BL","H_10x10",93,10,2004,"Solidago canadensis",7,87.5,90.2,0.97
"BL","H_10x10",93,10,2004,"Urtica dioica",3,2.5,90.2,0.028
"BL","H_10x10",93,11,2005,"Calamagrostis epigejos",2,0.1,90.1,0.001
"BL","H_10x10",93,11,2005,"Solidago canadensis",7,87.5,90.1,0.971
"BL","H_10x10",93,11,2005,"Urtica dioica",3,2.5,90.1,0.028
"BL","H_10x10",93,12,2006,"Calamagrostis epigejos",3,2.5,92.6,0.027
"BL","H_10x10",93,12,2006,"Epilobium tetragonum",2,0.1,92.6,0.001
"BL","H_10x10",93,12,2006,"Solidago canadensis",7,87.5,92.6,0.945
"BL","H_10x10",93,12,2006,"Urtica dioica",3,2.5,92.6,0.027
"BL","H_10x10",93,13,2007,"Calamagrostis epigejos",2,0.1,92.7,0.001
"BL","H_10x10",93,13,2007,"Epilobium ciliatum",3,2.5,92.7,0.027
"BL","H_10x10",93,13,2007,"Epilobium tetragonum",2,0.1,92.7,0.001
"BL","H_10x10",93,13,2007,"Solidago canadensis",7,87.5,92.7,0.944
"BL","H_10x10",93,13,2007,"Urtica dioica",3,2.5,92.7,0.027
"BL","H_10x10",93,14,2008,"Calamagrostis epigejos",3,2.5,95.1,0.026
"BL","H_10x10",93,14,2008,"Epilobium ciliatum",3,2.5,95.1,0.026
"BL","H_10x10",93,14,2008,"Epilobium tetragonum",2,0.1,95.1,0.001
"BL","H_10x10",93,14,2008,"Solidago canadensis",7,87.5,95.1,0.92
"BL","H_10x10",93,14,2008,"Urtica dioica",3,2.5,95.1,0.026
"BL","H_10x10",93,15,2009,"Acer negundo",4,15.5,98.6,0.157
"BL","H_10x10",93,15,2009,"Calamagrostis epigejos",4,15.5,98.6,0.157
"BL","H_10x10",93,15,2009,"Fraxinus excelsior",3,2.5,98.6,0.025
"BL","H_10x10",93,15,2009,"Poa pratensis",3,2.5,98.6,0.025
"BL","H_10x10",93,15,2009,"Poa trivialis",2,0.1,98.6,0.001
"BL","H_10x10",93,15,2009,"Solidago canadensis",6,62.5,98.6,0.634
"BL","H_10x10",93,16,2010,"Arrhenatherum elatius",2,0.1,136.4,0.001
"BL","H_10x10",93,16,2010,"Calamagrostis epigejos",5,37.5,136.4,0.275
"BL","H_10x10",93,16,2010,"Dactylis glomerata",2,0.1,136.4,0.001
"BL","H_10x10",93,16,2010,"Epilobium parviflorum",2,0.1,136.4,0.001
"BL","H_10x10",93,16,2010,"Epilobium tetragonum",2,0.1,136.4,0.001
"BL","H_10x10",93,16,2010,"Fraxinus excelsior",4,15.5,136.4,0.114
"BL","H_10x10",93,16,2010,"Poa trivialis",6,62.5,136.4,0.458
"BL","H_10x10",93,16,2010,"Rosa rubiginosa",3,2.5,136.4,0.018
"BL","H_10x10",93,16,2010,"Solidago canadensis",4,15.5,136.4,0.114
"BL","H_10x10",93,16,2010,"Urtica dioica",3,2.5,136.4,0.018
"BL","H_10x10",93,17,2011,"Acer negundo",4,15.5,133,0.117
"BL","H_10x10",93,17,2011,"Arrhenatherum elatius",5,37.5,133,0.282
"BL","H_10x10",93,17,2011,"Calamagrostis epigejos",5,37.5,133,0.282
"BL","H_10x10",93,17,2011,"Fraxinus excelsior",3,2.5,133,0.019
"BL","H_10x10",93,17,2011,"Solidago canadensis",5,37.5,133,0.282
"BL","H_10x10",93,17,2011,"Urtica dioica",3,2.5,133,0.019
"BL","H_10x10",93,18,2012,"Acer negundo",4,15.5,132.1,0.117
"BL","H_10x10",93,18,2012,"Arrhenatherum elatius",4,15.5,132.1,0.117
"BL","H_10x10",93,18,2012,"Calamagrostis epigejos",6,62.5,132.1,0.473
"BL","H_10x10",93,18,2012,"Dactylis glomerata",3,2.5,132.1,0.019
"BL","H_10x10",93,18,2012,"Fraxinus excelsior",4,15.5,132.1,0.117
