"site","location","plot","time","year","spec","cover.c","cover.p","cover.tot","w"
"BR","K",7,16,2009,"Poa pratensis",5,37.5,117.7,0.319
"BR","K",7,16,2009,"Solidago canadensis",5,37.5,117.7,0.319
"BR","K",7,16,2009,"Valeriana officinalis",2,0.1,117.7,0.001
"BR","K",7,17,2010,"Arrhenatherum elatius",4,15.5,120.7,0.128
"BR","K",7,17,2010,"Cirsium arvense",2,0.1,120.7,0.001
"BR","K",7,17,2010,"Festuca rubra",3,2.5,120.7,0.021
"BR","K",7,17,2010,"Holcus lanatus",2,0.1,120.7,0.001
"BR","K",7,17,2010,"Poa pratensis",6,62.5,120.7,0.518
"BR","K",7,17,2010,"Solidago canadensis",5,37.5,120.7,0.311
"BR","K",7,17,2010,"Valeriana officinalis",3,2.5,120.7,0.021
"BR","K",7,19,2012,"Arrhenatherum elatius",4,15.5,111.3,0.139
"BR","K",7,19,2012,"Carex hirta",2,0.1,111.3,0.001
"BR","K",7,19,2012,"Cirsium arvense",3,2.5,111.3,0.022
"BR","K",7,19,2012,"Festuca rubra",2,0.1,111.3,0.001
"BR","K",7,19,2012,"Geum urbanum",2,0.1,111.3,0.001
"BR","K",7,19,2012,"Holcus lanatus",3,2.5,111.3,0.022
"BR","K",7,19,2012,"Poa pratensis",5,37.5,111.3,0.337
"BR","K",7,19,2012,"Solidago canadensis",5,37.5,111.3,0.337
"BR","K",7,19,2012,"Valeriana officinalis",4,15.5,111.3,0.139
"BR","K",7,20,2013,"Agrostis stolonifera",4,15.5,123.4,0.126
"BR","K",7,20,2013,"Arrhenatherum elatius",2,0.1,123.4,0.001
"BR","K",7,20,2013,"Carex hirta",3,2.5,123.4,0.02
"BR","K",7,20,2013,"Cirsium arvense",3,2.5,123.4,0.02
"BR","K",7,20,2013,"Epilobium tetragonum",2,0.1,123.4,0.001
"BR","K",7,20,2013,"Festuca rubra",3,2.5,123.4,0.02
"BR","K",7,20,2013,"Geum urbanum",2,0.1,123.4,0.001
"BR","K",7,20,2013,"Poa pratensis",5,37.5,123.4,0.304
"BR","K",7,20,2013,"Solidago canadensis",6,62.5,123.4,0.506
"BR","K",7,20,2013,"Sorbus aucuparia",2,0.1,123.4,0.001
"BR","K",7,21,2014,"Carex hirta",4,15.5,108.5,0.143
"BR","K",7,21,2014,"Festuca rubra",3,2.5,108.5,0.023
"BR","K",7,21,2014,"Poa pratensis",5,37.5,108.5,0.346
"BR","K",7,21,2014,"Solidago canadensis",5,37.5,108.5,0.346
"BR","K",7,21,2014,"Valeriana officinalis",4,15.5,108.5,0.143
"BR","K",7,22,2015,"Carex hirta",4,15.5,89.2,0.174
"BR","K",7,22,2015,"Festuca rubra",3,2.5,89.2,0.028
"BR","K",7,22,2015,"Geum urbanum",2,0.1,89.2,0.001
"BR","K",7,22,2015,"Holcus lanatus",2,0.1,89.2,0.001
"BR","K",7,22,2015,"Poa pratensis",4,15.5,89.2,0.174
"BR","K",7,22,2015,"Solidago canadensis",5,37.5,89.2,0.42
"BR","K",7,22,2015,"Sorbus aucuparia",3,2.5,89.2,0.028
"BR","K",7,22,2015,"Valeriana officinalis",4,15.5,89.2,0.174
"BR","K",7,23,2016,"Alopecurus pratensis",3,2.5,83.7,0.03
"BR","K",7,23,2016,"Arrhenatherum elatius",3,2.5,83.7,0.03
"BR","K",7,23,2016,"Carex hirta",5,37.5,83.7,0.448
"BR","K",7,23,2016,"Festuca rubra",4,15.5,83.7,0.185
"BR","K",7,23,2016,"Geum urbanum",3,2.5,83.7,0.03
"BR","K",7,23,2016,"Juncus conglomeratus",2,0.1,83.7,0.001
"BR","K",7,23,2016,"Poa pratensis",3,2.5,83.7,0.03
"BR","K",7,23,2016,"Rubus idaeus",2,0.1,83.7,0.001
"BR","K",7,23,2016,"Sorbus aucuparia",3,2.5,83.7,0.03
"BR","K",7,23,2016,"Valeriana officinalis",4,15.5,83.7,0.185
"BR","K",7,23,2016,"Vicia hirsuta",3,2.5,83.7,0.03
"BR","K",7,24,2017,"Arrhenatherum elatius",3,2.5,131.2,0.019
"BR","K",7,24,2017,"Carex hirta",4,15.5,131.2,0.118
"BR","K",7,24,2017,"Cirsium arvense",2,0.1,131.2,0.001
"BR","K",7,24,2017,"Holcus lanatus",2,0.1,131.2,0.001
"BR","K",7,24,2017,"Plantago lanceolata",3,2.5,131.2,0.019
"BR","K",7,24,2017,"Poa pratensis",4,15.5,131.2,0.118
"BR","K",7,24,2017,"Quercus robur",3,2.5,131.2,0.019
"BR","K",7,24,2017,"Solidago canadensis",7,87.5,131.2,0.667
"BR","K",7,24,2017,"Sorbus aucuparia",3,2.5,131.2,0.019
"BR","K",7,24,2017,"Valeriana officinalis",3,2.5,131.2,0.019
"BR","K",7,25,2018,"Carex hirta",4,15.5,170.6,0.091
"BR","K",7,25,2018,"Holcus lanatus",2,0.1,170.6,0.001
"BR","K",7,25,2018,"Poa pratensis",7,87.5,170.6,0.513
"BR","K",7,25,2018,"Quercus robur",3,2.5,170.6,0.015
"BR","K",7,25,2018,"Solidago canadensis",6,62.5,170.6,0.366
"BR","K",7,25,2018,"Sorbus aucuparia",3,2.5,170.6,0.015
"BR","K",8,1,1994,"Elytrigia arenosa",3,2.5,130.6,0.019
"BR","K",8,1,1994,"Medicago lupulina",2,0.1,130.6,0.001
"BR","K",8,1,1994,"Taraxacum officinale",5,37.5,130.6,0.287
"BR","K",8,1,1994,"Trifolium pratense",4,15.5,130.6,0.119
"BR","K",8,1,1994,"Trifolium repens",5,37.5,130.6,0.287
"BR","K",8,1,1994,"Tripleurospermum perforatum",5,37.5,130.6,0.287
"BR","K",8,2,1995,"Apera spica-venti",2,0.1,105.9,0.001
"BR","K",8,2,1995,"Elytrigia arenosa",3,2.5,105.9,0.024
"BR","K",8,2,1995,"Lolium perenne",2,0.1,105.9,0.001
"BR","K",8,2,1995,"Medicago lupulina",2,0.1,105.9,0.001
"BR","K",8,2,1995,"Taraxacum officinale",4,15.5,105.9,0.146
"BR","K",8,2,1995,"Trifolium pratense",2,0.1,105.9,0.001
"BR","K",8,2,1995,"Trifolium repens",7,87.5,105.9,0.826
"BR","K",8,3,1996,"Elytrigia arenosa",5,37.5,95.6,0.392
"BR","K",8,3,1996,"Equisetum arvense",2,0.1,95.6,0.001
"BR","K",8,3,1996,"Lolium perenne",3,2.5,95.6,0.026
"BR","K",8,3,1996,"Taraxacum officinale",5,37.5,95.6,0.392
"BR","K",8,3,1996,"Trifolium repens",4,15.5,95.6,0.162
"BR","K",8,3,1996,"Tripleurospermum perforatum",3,2.5,95.6,0.026
"BR","K",8,4,1997,"Elytrigia arenosa",7,87.5,87.6,0.999
"BR","K",8,4,1997,"Lolium perenne",2,0.1,87.6,0.001
"BR","K",8,5,1998,"Cirsium arvense",7,87.5,123.7,0.707
"BR","K",8,5,1998,"Cirsium vulgare",2,0.1,123.7,0.001
"BR","K",8,5,1998,"Elytrigia arenosa",3,2.5,123.7,0.02
"BR","K",8,5,1998,"Galium spurium",3,2.5,123.7,0.02
"BR","K",8,5,1998,"Holcus lanatus",4,15.5,123.7,0.125
"BR","K",8,5,1998,"Lolium perenne",2,0.1,123.7,0.001
"BR","K",8,5,1998,"Poa pratensis",4,15.5,123.7,0.125
"BR","K",8,6,1999,"Cirsium arvense",5,37.5,120.6,0.311
"BR","K",8,6,1999,"Elytrigia arenosa",6,62.5,120.6,0.518
"BR","K",8,6,1999,"Equisetum arvense",2,0.1,120.6,0.001
"BR","K",8,6,1999,"Holcus lanatus",3,2.5,120.6,0.021
"BR","K",8,6,1999,"Lolium perenne",4,15.5,120.6,0.129
"BR","K",8,6,1999,"Taraxacum officinale",3,2.5,120.6,0.021
"BR","K",8,7,2000,"Cirsium arvense",4,15.5,54.2,0.286
"BR","K",8,7,2000,"Elytrigia arenosa",3,2.5,54.2,0.046
"BR","K",8,7,2000,"Equisetum arvense",2,0.1,54.2,0.002
"BR","K",8,7,2000,"Holcus lanatus",4,15.5,54.2,0.286
"BR","K",8,7,2000,"Poa pratensis",3,2.5,54.2,0.046
"BR","K",8,7,2000,"Poa trivialis",3,2.5,54.2,0.046
"BR","K",8,7,2000,"Taraxacum officinale",4,15.5,54.2,0.286
"BR","K",8,7,2000,"Trifolium repens",2,0.1,54.2,0.002
"BR","K",8,8,2001,"Cirsium arvense",2,0.1,108.8,0.001
"BR","K",8,8,2001,"Cirsium vulgare",4,15.5,108.8,0.142
"BR","K",8,8,2001,"Dactylis glomerata",2,0.1,108.8,0.001
"BR","K",8,8,2001,"Elytrigia arenosa",5,37.5,108.8,0.345
"BR","K",8,8,2001,"Epilobium tetragonum",2,0.1,108.8,0.001
"BR","K",8,8,2001,"Holcus lanatus",5,37.5,108.8,0.345
"BR","K",8,8,2001,"Poa pratensis",3,2.5,108.8,0.023
"BR","K",8,8,2001,"Poa trivialis",4,15.5,108.8,0.142
"BR","K",8,9,2002,"Arrhenatherum elatius",2,0.1,100.9,0.001
"BR","K",8,9,2002,"Cirsium arvense",3,2.5,100.9,0.025
"BR","K",8,9,2002,"Cirsium vulgare",3,2.5,100.9,0.025
"BR","K",8,9,2002,"Elytrigia arenosa",4,15.5,100.9,0.154
"BR","K",8,9,2002,"Epilobium tetragonum",2,0.1,100.9,0.001
"BR","K",8,9,2002,"Festuca rubra",2,0.1,100.9,0.001
"BR","K",8,9,2002,"Holcus lanatus",5,37.5,100.9,0.372
"BR","K",8,9,2002,"Plantago lanceolata",3,2.5,100.9,0.025
"BR","K",8,9,2002,"Poa pratensis",3,2.5,100.9,0.025
"BR","K",8,9,2002,"Solidago canadensis",5,37.5,100.9,0.372
"BR","K",8,9,2002,"Vicia hirsuta",2,0.1,100.9,0.001
"BR","K",8,10,2003,"Cirsium arvense",4,15.5,111.9,0.139
"BR","K",8,10,2003,"Cirsium vulgare",4,15.5,111.9,0.139
"BR","K",8,10,2003,"Elytrigia arenosa",6,62.5,111.9,0.559
"BR","K",8,10,2003,"Festuca rubra",2,0.1,111.9,0.001
"BR","K",8,10,2003,"Holcus lanatus",4,15.5,111.9,0.139
"BR","K",8,10,2003,"Plantago lanceolata",3,2.5,111.9,0.022
"BR","K",8,10,2003,"Poa pratensis",2,0.1,111.9,0.001
"BR","K",8,10,2003,"Solidago canadensis",2,0.1,111.9,0.001
"BR","K",8,10,2003,"Valeriana officinalis",2,0.1,111.9,0.001
"BR","K",8,11,2004,"Cirsium arvense",5,37.5,116,0.323
"BR","K",8,11,2004,"Dactylis glomerata",2,0.1,116,0.001
"BR","K",8,11,2004,"Elytrigia arenosa",6,62.5,116,0.539
"BR","K",8,11,2004,"Festuca rubra",2,0.1,116,0.001
"BR","K",8,11,2004,"Poa pratensis",2,0.1,116,0.001
"BR","K",8,11,2004,"Solidago canadensis",2,0.1,116,0.001
"BR","K",8,11,2004,"Valeriana officinalis",2,0.1,116,0.001
"BR","K",8,11,2004,"Vicia hirsuta",4,15.5,116,0.134
"BR","K",8,12,2005,"Cirsium arvense",4,15.5,120.8,0.128
"BR","K",8,12,2005,"Elytrigia arenosa",6,62.5,120.8,0.517
"BR","K",8,12,2005,"Epilobium tetragonum",3,2.5,120.8,0.021
"BR","K",8,12,2005,"Holcus lanatus",5,37.5,120.8,0.31
"BR","K",8,12,2005,"Plantago lanceolata",2,0.1,120.8,0.001
"BR","K",8,12,2005,"Poa pratensis",2,0.1,120.8,0.001
"BR","K",8,12,2005,"Solidago canadensis",3,2.5,120.8,0.021
"BR","K",8,12,2005,"Valeriana officinalis",2,0.1,120.8,0.001
"BR","K",8,13,2006,"Cirsium arvense",4,15.5,144.2,0.107
"BR","K",8,13,2006,"Epilobium tetragonum",4,15.5,144.2,0.107
"BR","K",8,13,2006,"Festuca rubra",4,15.5,144.2,0.107
"BR","K",8,13,2006,"Holcus lanatus",7,87.5,144.2,0.607
"BR","K",8,13,2006,"Plantago lanceolata",2,0.1,144.2,0.001
"BR","K",8,13,2006,"Poa pratensis",3,2.5,144.2,0.017
"BR","K",8,13,2006,"Solidago canadensis",3,2.5,144.2,0.017
"BR","K",8,13,2006,"Urtica dioica",2,0.1,144.2,0.001
"BR","K",8,13,2006,"Valeriana officinalis",3,2.5,144.2,0.017
"BR","K",8,13,2006,"Vicia hirsuta",3,2.5,144.2,0.017
"BR","K",8,14,2007,"Cirsium arvense",3,2.5,83.3,0.03
"BR","K",8,14,2007,"Holcus lanatus",6,62.5,83.3,0.75
"BR","K",8,14,2007,"Plantago lanceolata",2,0.1,83.3,0.001
"BR","K",8,14,2007,"Poa pratensis",4,15.5,83.3,0.186
"BR","K",8,14,2007,"Valeriana officinalis",3,2.5,83.3,0.03
"BR","K",8,14,2007,"Vicia sativa",2,0.1,83.3,0.001
"BR","K",8,14,2007,"Vicia tetrasperma",2,0.1,83.3,0.001
"BR","K",8,15,2008,"Cirsium arvense",3,2.5,116,0.022
"BR","K",8,15,2008,"Festuca rubra",3,2.5,116,0.022
"BR","K",8,15,2008,"Holcus lanatus",5,37.5,116,0.323
"BR","K",8,15,2008,"Plantago lanceolata",4,15.5,116,0.134
"BR","K",8,15,2008,"Poa pratensis",5,37.5,116,0.323
"BR","K",8,15,2008,"Solidago canadensis",4,15.5,116,0.134
"BR","K",8,15,2008,"Valeriana officinalis",3,2.5,116,0.022
"BR","K",8,15,2008,"Vicia sativa",3,2.5,116,0.022
"BR","K",8,16,2009,"Cirsium arvense",4,15.5,124,0.125
"BR","K",8,16,2009,"Dactylis glomerata",4,15.5,124,0.125
"BR","K",8,16,2009,"Festuca rubra",5,37.5,124,0.302
"BR","K",8,16,2009,"Poa pratensis",5,37.5,124,0.302
"BR","K",8,16,2009,"Solidago canadensis",4,15.5,124,0.125
"BR","K",8,16,2009,"Valeriana officinalis",3,2.5,124,0.02
"BR","K",8,17,2010,"Arrhenatherum elatius",4,15.5,133.1,0.116
"BR","K",8,17,2010,"Cirsium arvense",3,2.5,133.1,0.019
"BR","K",8,17,2010,"Festuca rubra",3,2.5,133.1,0.019
"BR","K",8,17,2010,"Holcus lanatus",2,0.1,133.1,0.001
"BR","K",8,17,2010,"Poa pratensis",5,37.5,133.1,0.282
"BR","K",8,17,2010,"Solidago canadensis",5,37.5,133.1,0.282
"BR","K",8,17,2010,"Valeriana officinalis",5,37.5,133.1,0.282
"BR","K",8,19,2012,"Arrhenatherum elatius",4,15.5,126.5,0.123
"BR","K",8,19,2012,"Cirsium arvense",3,2.5,126.5,0.02
"BR","K",8,19,2012,"Festuca rubra",4,15.5,126.5,0.123
"BR","K",8,19,2012,"Holcus lanatus",3,2.5,126.5,0.02
"BR","K",8,19,2012,"Poa pratensis",5,37.5,126.5,0.296
"BR","K",8,19,2012,"Solidago canadensis",5,37.5,126.5,0.296
"BR","K",8,19,2012,"Valeriana officinalis",4,15.5,126.5,0.123
"BR","K",8,20,2013,"Arrhenatherum elatius",2,0.1,110.2,0.001
"BR","K",8,20,2013,"Carex hirta",3,2.5,110.2,0.023
"BR","K",8,20,2013,"Cirsium arvense",3,2.5,110.2,0.023
"BR","K",8,20,2013,"Cirsium vulgare",2,0.1,110.2,0.001
"BR","K",8,20,2013,"Festuca rubra",3,2.5,110.2,0.023
"BR","K",8,20,2013,"Poa pratensis",6,62.5,110.2,0.567
"BR","K",8,20,2013,"Solidago canadensis",5,37.5,110.2,0.34
"BR","K",8,20,2013,"Valeriana officinalis",3,2.5,110.2,0.023
"BR","K",8,21,2014,"Carex hirta",4,15.5,133.7,0.116
"BR","K",8,21,2014,"Cirsium vulgare",2,0.1,133.7,0.001
"BR","K",8,21,2014,"Festuca rubra",3,2.5,133.7,0.019
"BR","K",8,21,2014,"Holcus mollis",2,0.1,133.7,0.001
"BR","K",8,21,2014,"Poa pratensis",6,62.5,133.7,0.467
"BR","K",8,21,2014,"Solidago canadensis",5,37.5,133.7,0.28
"BR","K",8,21,2014,"Valeriana officinalis",4,15.5,133.7,0.116
"BR","K",8,22,2015,"Carex hirta",4,15.5,98.7,0.157
"BR","K",8,22,2015,"Cirsium palustre",2,0.1,98.7,0.001
"BR","K",8,22,2015,"Festuca rubra",2,0.1,98.7,0.001
"BR","K",8,22,2015,"Holcus lanatus",3,2.5,98.7,0.025
"BR","K",8,22,2015,"Poa pratensis",4,15.5,98.7,0.157
"BR","K",8,22,2015,"Solidago canadensis",6,62.5,98.7,0.633
"BR","K",8,22,2015,"Valeriana officinalis",3,2.5,98.7,0.025
"BR","K",8,23,2016,"Arrhenatherum elatius",3,2.5,121.2,0.021
"BR","K",8,23,2016,"Carex hirta",4,15.5,121.2,0.128
"BR","K",8,23,2016,"Cirsium arvense",2,0.1,121.2,0.001
"BR","K",8,23,2016,"Cirsium palustre",3,2.5,121.2,0.021
"BR","K",8,23,2016,"Epilobium tetragonum",3,2.5,121.2,0.021
"BR","K",8,23,2016,"Festuca rubra",5,37.5,121.2,0.309
"BR","K",8,23,2016,"Lathyrus nissolia",2,0.1,121.2,0.001
"BR","K",8,23,2016,"Poa pratensis",3,2.5,121.2,0.021
"BR","K",8,23,2016,"Solidago canadensis",5,37.5,121.2,0.309
"BR","K",8,23,2016,"Valeriana officinalis",4,15.5,121.2,0.128
"BR","K",8,23,2016,"Vicia hirsuta",3,2.5,121.2,0.021
"BR","K",8,23,2016,"Vicia tetrasperma",3,2.5,121.2,0.021
"BR","K",8,24,2017,"Arrhenatherum elatius",3,2.5,91.7,0.027
"BR","K",8,24,2017,"Carex hirta",4,15.5,91.7,0.169
"BR","K",8,24,2017,"Cirsium palustre",3,2.5,91.7,0.027
"BR","K",8,24,2017,"Epilobium tetragonum",2,0.1,91.7,0.001
"BR","K",8,24,2017,"Holcus lanatus",3,2.5,91.7,0.027
"BR","K",8,24,2017,"Lathyrus nissolia",2,0.1,91.7,0.001
"BR","K",8,24,2017,"Poa pratensis",4,15.5,91.7,0.169
"BR","K",8,24,2017,"Solidago canadensis",5,37.5,91.7,0.409
"BR","K",8,24,2017,"Valeriana officinalis",4,15.5,91.7,0.169
"BR","K",8,25,2018,"Carex hirta",4,15.5,143.2,0.108
"BR","K",8,25,2018,"Cirsium palustre",2,0.1,143.2,0.001
"BR","K",8,25,2018,"Epilobium tetragonum",3,2.5,143.2,0.017
"BR","K",8,25,2018,"Geum urbanum",2,0.1,143.2,0.001
"BR","K",8,25,2018,"Poa pratensis",6,62.5,143.2,0.436
"BR","K",8,25,2018,"Solidago canadensis",6,62.5,143.2,0.436
"BR","K",9,1,1994,"Elytrigia arenosa",3,2.5,130.7,0.019
"BR","K",9,1,1994,"Medicago lupulina",2,0.1,130.7,0.001
"BR","K",9,1,1994,"Taraxacum officinale",5,37.5,130.7,0.287
"BR","K",9,1,1994,"Trifolium pratense",5,37.5,130.7,0.287
"BR","K",9,1,1994,"Trifolium repens",4,15.5,130.7,0.119
"BR","K",9,1,1994,"Tripleurospermum perforatum",5,37.5,130.7,0.287
"BR","K",9,1,1994,"Vicia hirsuta",2,0.1,130.7,0.001
"BR","K",9,2,1995,"Achillea millefolium",2,0.1,108.3,0.001
"BR","K",9,2,1995,"Elytrigia arenosa",3,2.5,108.3,0.023
"BR","K",9,2,1995,"Medicago lupulina",2,0.1,108.3,0.001
"BR","K",9,2,1995,"Taraxacum officinale",4,15.5,108.3,0.143
"BR","K",9,2,1995,"Trifolium repens",7,87.5,108.3,0.808
"BR","K",9,2,1995,"Vicia hirsuta",3,2.5,108.3,0.023
"BR","K",9,2,1995,"Vicia sativa",2,0.1,108.3,0.001
"BR","K",9,3,1996,"Achillea millefolium",2,0.1,73.7,0.001
"BR","K",9,3,1996,"Elytrigia arenosa",4,15.5,73.7,0.21
"BR","K",9,3,1996,"Equisetum arvense",3,2.5,73.7,0.034
"BR","K",9,3,1996,"Lolium perenne",2,0.1,73.7,0.001
"BR","K",9,3,1996,"Poa pratensis",3,2.5,73.7,0.034
"BR","K",9,3,1996,"Taraxacum officinale",5,37.5,73.7,0.509
"BR","K",9,3,1996,"Trifolium repens",4,15.5,73.7,0.21
"BR","K",9,4,1997,"Achillea millefolium",2,0.1,103.3,0.001
"BR","K",9,4,1997,"Cirsium arvense",4,15.5,103.3,0.15
"BR","K",9,4,1997,"Elytrigia arenosa",7,87.5,103.3,0.847
"BR","K",9,4,1997,"Poa pratensis",2,0.1,103.3,0.001
"BR","K",9,4,1997,"Trifolium repens",2,0.1,103.3,0.001
"BR","K",9,5,1998,"Cirsium arvense",6,62.5,143.2,0.436
"BR","K",9,5,1998,"Elytrigia arenosa",6,62.5,143.2,0.436
"BR","K",9,5,1998,"Epilobium ciliatum",2,0.1,143.2,0.001
"BR","K",9,5,1998,"Galium spurium",3,2.5,143.2,0.017
"BR","K",9,5,1998,"Holcus lanatus",4,15.5,143.2,0.108
"BR","K",9,5,1998,"Taraxacum officinale",2,0.1,143.2,0.001
"BR","K",9,6,1999,"Cirsium arvense",5,37.5,120.6,0.311
"BR","K",9,6,1999,"Cirsium vulgare",2,0.1,120.6,0.001
"BR","K",9,6,1999,"Elytrigia arenosa",6,62.5,120.6,0.518
"BR","K",9,6,1999,"Holcus lanatus",3,2.5,120.6,0.021
"BR","K",9,6,1999,"Lolium perenne",4,15.5,120.6,0.129
"BR","K",9,6,1999,"Taraxacum officinale",3,2.5,120.6,0.021
"BR","K",9,7,2000,"Cirsium arvense",4,15.5,99.6,0.156
"BR","K",9,7,2000,"Elytrigia arenosa",4,15.5,99.6,0.156
"BR","K",9,7,2000,"Holcus lanatus",4,15.5,99.6,0.156
"BR","K",9,7,2000,"Poa pratensis",5,37.5,99.6,0.377
"BR","K",9,7,2000,"Poa trivialis",2,0.1,99.6,0.001
"BR","K",9,7,2000,"Taraxacum officinale",4,15.5,99.6,0.156
"BR","K",9,8,2001,"Cirsium arvense",3,2.5,98,0.026
"BR","K",9,8,2001,"Dactylis glomerata",3,2.5,98,0.026
"BR","K",9,8,2001,"Elytrigia arenosa",5,37.5,98,0.383
"BR","K",9,8,2001,"Holcus lanatus",5,37.5,98,0.383
"BR","K",9,8,2001,"Poa trivialis",4,15.5,98,0.158
"BR","K",9,8,2001,"Vicia hirsuta",3,2.5,98,0.026
"BR","K",9,9,2002,"Arrhenatherum elatius",2,0.1,89.3,0.001
"BR","K",9,9,2002,"Cirsium arvense",4,15.5,89.3,0.174
"BR","K",9,9,2002,"Dactylis glomerata",3,2.5,89.3,0.028
"BR","K",9,9,2002,"Elytrigia arenosa",4,15.5,89.3,0.174
"BR","K",9,9,2002,"Epilobium tetragonum",3,2.5,89.3,0.028
"BR","K",9,9,2002,"Holcus lanatus",4,15.5,89.3,0.174
"BR","K",9,9,2002,"Poa pratensis",5,37.5,89.3,0.42
"BR","K",9,9,2002,"Poa trivialis",2,0.1,89.3,0.001
"BR","K",9,9,2002,"Vicia tetrasperma",2,0.1,89.3,0.001
"BR","K",9,10,2003,"Cirsium arvense",5,37.5,102.6,0.365
"BR","K",9,10,2003,"Elytrigia arenosa",6,62.5,102.6,0.609
"BR","K",9,10,2003,"Poa pratensis",3,2.5,102.6,0.024
"BR","K",9,10,2003,"Vicia hirsuta",2,0.1,102.6,0.001
"BR","K",9,11,2004,"Cirsium arvense",5,37.5,95.9,0.391
"BR","K",9,11,2004,"Cirsium vulgare",2,0.1,95.9,0.001
"BR","K",9,11,2004,"Dactylis glomerata",2,0.1,95.9,0.001
"BR","K",9,11,2004,"Elytrigia arenosa",5,37.5,95.9,0.391
"BR","K",9,11,2004,"Epilobium tetragonum",3,2.5,95.9,0.026
"BR","K",9,11,2004,"Holcus lanatus",2,0.1,95.9,0.001
"BR","K",9,11,2004,"Poa pratensis",3,2.5,95.9,0.026
"BR","K",9,11,2004,"Vicia hirsuta",4,15.5,95.9,0.162
"BR","K",9,11,2004,"Vicia sativa",2,0.1,95.9,0.001
"BR","K",9,12,2005,"Arrhenatherum elatius",5,37.5,131.1,0.286
"BR","K",9,12,2005,"Cirsium arvense",4,15.5,131.1,0.118
"BR","K",9,12,2005,"Epilobium tetragonum",4,15.5,131.1,0.118
"BR","K",9,12,2005,"Holcus lanatus",6,62.5,131.1,0.477
"BR","K",9,12,2005,"Poa pratensis",2,0.1,131.1,0.001
"BR","K",9,13,2006,"Arrhenatherum elatius",2,0.1,118.4,0.001
"BR","K",9,13,2006,"Cirsium arvense",5,37.5,118.4,0.317
"BR","K",9,13,2006,"Dactylis glomerata",2,0.1,118.4,0.001
"BR","K",9,13,2006,"Epilobium tetragonum",3,2.5,118.4,0.021
"BR","K",9,13,2006,"Holcus lanatus",6,62.5,118.4,0.528
"BR","K",9,13,2006,"Poa pratensis",4,15.5,118.4,0.131
"BR","K",9,13,2006,"Valeriana officinalis",2,0.1,118.4,0.001
"BR","K",9,13,2006,"Vicia hirsuta",2,0.1,118.4,0.001
"BR","K",9,14,2007,"Cirsium arvense",4,15.5,93.8,0.165
"BR","K",9,14,2007,"Holcus lanatus",6,62.5,93.8,0.666
"BR","K",9,14,2007,"Poa pratensis",4,15.5,93.8,0.165
"BR","K",9,14,2007,"Rumex acetosa",2,0.1,93.8,0.001
"BR","K",9,14,2007,"Valeriana officinalis",2,0.1,93.8,0.001
"BR","K",9,14,2007,"Vicia sativa",2,0.1,93.8,0.001
"BR","K",9,15,2008,"Cirsium arvense",2,0.1,105.2,0.001
"BR","K",9,15,2008,"Holcus lanatus",5,37.5,105.2,0.356
"BR","K",9,15,2008,"Poa pratensis",6,62.5,105.2,0.594
"BR","K",9,15,2008,"Rumex crispus",2,0.1,105.2,0.001
"BR","K",9,15,2008,"Valeriana officinalis",3,2.5,105.2,0.024
"BR","K",9,15,2008,"Vicia sativa",3,2.5,105.2,0.024
"BR","K",9,16,2009,"Arrhenatherum elatius",2,0.1,98.7,0.001
"BR","K",9,16,2009,"Cirsium arvense",3,2.5,98.7,0.025
"BR","K",9,16,2009,"Dactylis glomerata",4,15.5,98.7,0.157
"BR","K",9,16,2009,"Epilobium tetragonum",2,0.1,98.7,0.001
"BR","K",9,16,2009,"Festuca rubra",4,15.5,98.7,0.157
"BR","K",9,16,2009,"Poa pratensis",6,62.5,98.7,0.633
"BR","K",9,16,2009,"Valeriana officinalis",3,2.5,98.7,0.025
"BR","K",9,17,2010,"Arrhenatherum elatius",5,37.5,123.2,0.304
"BR","K",9,17,2010,"Cirsium arvense",3,2.5,123.2,0.02
"BR","K",9,17,2010,"Dactylis glomerata",3,2.5,123.2,0.02
"BR","K",9,17,2010,"Epilobium tetragonum",2,0.1,123.2,0.001
"BR","K",9,17,2010,"Festuca rubra",2,0.1,123.2,0.001
"BR","K",9,17,2010,"Holcus lanatus",3,2.5,123.2,0.02
"BR","K",9,17,2010,"Poa pratensis",6,62.5,123.2,0.507
"BR","K",9,17,2010,"Valeriana officinalis",4,15.5,123.2,0.126
"BR","K",9,19,2012,"Arrhenatherum elatius",3,2.5,137.6,0.018
"BR","K",9,19,2012,"Cirsium arvense",3,2.5,137.6,0.018
"BR","K",9,19,2012,"Festuca rubra",2,0.1,137.6,0.001
"BR","K",9,19,2012,"Holcus lanatus",3,2.5,137.6,0.018
"BR","K",9,19,2012,"Poa pratensis",7,87.5,137.6,0.636
"BR","K",9,19,2012,"Solidago canadensis",3,2.5,137.6,0.018
"BR","K",9,19,2012,"Trisetum flavescens",3,2.5,137.6,0.018
"BR","K",9,19,2012,"Valeriana officinalis",5,37.5,137.6,0.273
"BR","K",9,20,2013,"Agrostis stolonifera",4,15.5,94.1,0.165
"BR","K",9,20,2013,"Arrhenatherum elatius",2,0.1,94.1,0.001
"BR","K",9,20,2013,"Cirsium arvense",4,15.5,94.1,0.165
"BR","K",9,20,2013,"Cirsium vulgare",3,2.5,94.1,0.027
"BR","K",9,20,2013,"Epilobium tetragonum",4,15.5,94.1,0.165
"BR","K",9,20,2013,"Geum urbanum",3,2.5,94.1,0.027
