"site","location","plot","time","year","spec","cover.c","cover.p","cover.tot","w"
"BL","H_10x10",82,10,2004,"Poa trivialis",3,2.5,105.5,0.024
"BL","H_10x10",82,10,2004,"Solidago canadensis",7,87.5,105.5,0.829
"BL","H_10x10",82,11,2005,"Calamagrostis epigejos",5,37.5,100,0.375
"BL","H_10x10",82,11,2005,"Solidago canadensis",6,62.5,100,0.625
"BL","H_10x10",82,12,2006,"Calamagrostis epigejos",5,37.5,125,0.3
"BL","H_10x10",82,12,2006,"Solidago canadensis",7,87.5,125,0.7
"BL","H_10x10",82,13,2007,"Calamagrostis epigejos",5,37.5,75,0.5
"BL","H_10x10",82,13,2007,"Solidago canadensis",5,37.5,75,0.5
"BL","H_10x10",82,14,2008,"Arrhenatherum elatius",3,2.5,142.5,0.018
"BL","H_10x10",82,14,2008,"Calamagrostis epigejos",6,62.5,142.5,0.439
"BL","H_10x10",82,14,2008,"Epilobium tetragonum",3,2.5,142.5,0.018
"BL","H_10x10",82,14,2008,"Rosa canina",5,37.5,142.5,0.263
"BL","H_10x10",82,14,2008,"Solidago canadensis",5,37.5,142.5,0.263
"BL","H_10x10",82,15,2009,"Calamagrostis epigejos",6,62.5,138.6,0.451
"BL","H_10x10",82,15,2009,"Epilobium parviflorum",2,0.1,138.6,0.001
"BL","H_10x10",82,15,2009,"Epilobium tetragonum",3,2.5,138.6,0.018
"BL","H_10x10",82,15,2009,"Fraxinus excelsior",3,2.5,138.6,0.018
"BL","H_10x10",82,15,2009,"Poa pratensis",4,15.5,138.6,0.112
"BL","H_10x10",82,15,2009,"Poa trivialis",4,15.5,138.6,0.112
"BL","H_10x10",82,15,2009,"Rosa canina",5,37.5,138.6,0.271
"BL","H_10x10",82,15,2009,"Solidago canadensis",3,2.5,138.6,0.018
"BL","H_10x10",82,16,2010,"Acer pseudoplatanus",4,15.5,111,0.14
"BL","H_10x10",82,16,2010,"Calamagrostis epigejos",5,37.5,111,0.338
"BL","H_10x10",82,16,2010,"Fraxinus excelsior",3,2.5,111,0.023
"BL","H_10x10",82,16,2010,"Poa trivialis",5,37.5,111,0.338
"BL","H_10x10",82,16,2010,"Rosa rubiginosa",4,15.5,111,0.14
"BL","H_10x10",82,16,2010,"Solidago canadensis",3,2.5,111,0.023
"BL","H_10x10",82,17,2011,"Acer pseudoplatanus",4,15.5,95.5,0.162
"BL","H_10x10",82,17,2011,"Arrhenatherum elatius",3,2.5,95.5,0.026
"BL","H_10x10",82,17,2011,"Calamagrostis epigejos",5,37.5,95.5,0.393
"BL","H_10x10",82,17,2011,"Rosa canina",5,37.5,95.5,0.393
"BL","H_10x10",82,17,2011,"Solidago canadensis",3,2.5,95.5,0.026
"BL","H_10x10",82,18,2012,"Arrhenatherum elatius",4,15.5,145.7,0.106
"BL","H_10x10",82,18,2012,"Calamagrostis epigejos",5,37.5,145.7,0.257
"BL","H_10x10",82,18,2012,"Epilobium parviflorum",2,0.1,145.7,0.001
"BL","H_10x10",82,18,2012,"Epilobium tetragonum",3,2.5,145.7,0.017
"BL","H_10x10",82,18,2012,"Geum urbanum",2,0.1,145.7,0.001
"BL","H_10x10",82,18,2012,"Rosa canina",7,87.5,145.7,0.601
"BL","H_10x10",82,18,2012,"Solidago canadensis",3,2.5,145.7,0.017
"BL","H_10x10",82,19,2013,"Acer pseudoplatanus",3,2.5,173,0.014
"BL","H_10x10",82,19,2013,"Calamagrostis epigejos",6,62.5,173,0.361
"BL","H_10x10",82,19,2013,"Poa nemoralis",3,2.5,173,0.014
"BL","H_10x10",82,19,2013,"Poa pratensis",3,2.5,173,0.014
"BL","H_10x10",82,19,2013,"Rosa canina",7,87.5,173,0.506
"BL","H_10x10",82,19,2013,"Solidago canadensis",4,15.5,173,0.09
"BL","H_10x10",82,20,2014,"Calamagrostis epigejos",7,87.5,180.1,0.486
"BL","H_10x10",82,20,2014,"Geum urbanum",2,0.1,180.1,0.001
"BL","H_10x10",82,20,2014,"Poa trivialis",3,2.5,180.1,0.014
"BL","H_10x10",82,20,2014,"Rosa canina",7,87.5,180.1,0.486
"BL","H_10x10",82,20,2014,"Solidago canadensis",3,2.5,180.1,0.014
"BL","H_10x10",82,21,2015,"Acer pseudoplatanus",4,15.5,170.8,0.091
"BL","H_10x10",82,21,2015,"Arrhenatherum elatius",3,2.5,170.8,0.015
"BL","H_10x10",82,21,2015,"Calamagrostis epigejos",6,62.5,170.8,0.366
"BL","H_10x10",82,21,2015,"Galium aparine",2,0.1,170.8,0.001
"BL","H_10x10",82,21,2015,"Poa nemoralis",2,0.1,170.8,0.001
"BL","H_10x10",82,21,2015,"Poa trivialis",2,0.1,170.8,0.001
"BL","H_10x10",82,21,2015,"Rosa canina",7,87.5,170.8,0.512
"BL","H_10x10",82,21,2015,"Solidago canadensis",3,2.5,170.8,0.015
"BL","H_10x10",82,22,2016,"Acer pseudoplatanus",5,37.5,243.5,0.154
"BL","H_10x10",82,22,2016,"Calamagrostis epigejos",7,87.5,243.5,0.359
"BL","H_10x10",82,22,2016,"Poa trivialis",4,15.5,243.5,0.064
"BL","H_10x10",82,22,2016,"Rosa canina",7,87.5,243.5,0.359
"BL","H_10x10",82,22,2016,"Solidago canadensis",4,15.5,243.5,0.064
"BL","H_10x10",82,23,2017,"Acer pseudoplatanus",5,37.5,203.7,0.184
"BL","H_10x10",82,23,2017,"Agrostis stolonifera",3,2.5,203.7,0.012
"BL","H_10x10",82,23,2017,"Alliaria petiolata",3,2.5,203.7,0.012
"BL","H_10x10",82,23,2017,"Arrhenatherum elatius",5,37.5,203.7,0.184
"BL","H_10x10",82,23,2017,"Calamagrostis epigejos",4,15.5,203.7,0.076
"BL","H_10x10",82,23,2017,"Fraxinus excelsior",2,0.1,203.7,0
"BL","H_10x10",82,23,2017,"Geum urbanum",2,0.1,203.7,0
"BL","H_10x10",82,23,2017,"Poa nemoralis",3,2.5,203.7,0.012
"BL","H_10x10",82,23,2017,"Rosa canina",7,87.5,203.7,0.43
"BL","H_10x10",82,23,2017,"Rubus armeniacus",3,2.5,203.7,0.012
"BL","H_10x10",82,23,2017,"Solidago canadensis",4,15.5,203.7,0.076
"BL","H_10x10",82,24,2018,"Acer pseudoplatanus",4,15.5,204.1,0.076
"BL","H_10x10",82,24,2018,"Arrhenatherum elatius",3,2.5,204.1,0.012
"BL","H_10x10",82,24,2018,"Calamagrostis epigejos",7,87.5,204.1,0.429
"BL","H_10x10",82,24,2018,"Cornus alba",4,15.5,204.1,0.076
"BL","H_10x10",82,24,2018,"Fraxinus excelsior",3,2.5,204.1,0.012
"BL","H_10x10",82,24,2018,"Geum urbanum",2,0.1,204.1,0
"BL","H_10x10",82,24,2018,"Rosa canina",6,62.5,204.1,0.306
"BL","H_10x10",82,24,2018,"Rubus armeniacus",3,2.5,204.1,0.012
"BL","H_10x10",82,24,2018,"Solidago canadensis",4,15.5,204.1,0.076
"BL","H_10x10",83,1,1995,"Capsella bursa-pastoris",2,0.1,120.8,0.001
"BL","H_10x10",83,1,1995,"Chenopodium album",5,37.5,120.8,0.31
"BL","H_10x10",83,1,1995,"Fallopia convolvulus",4,15.5,120.8,0.128
"BL","H_10x10",83,1,1995,"Galinsoga parviflora",2,0.1,120.8,0.001
"BL","H_10x10",83,1,1995,"Galium aparine",3,2.5,120.8,0.021
"BL","H_10x10",83,1,1995,"Lamium amplexicaule",3,2.5,120.8,0.021
"BL","H_10x10",83,1,1995,"Stellaria media",6,62.5,120.8,0.517
"BL","H_10x10",83,1,1995,"Taraxacum officinale",2,0.1,120.8,0.001
"BL","H_10x10",83,2,1996,"Acer pseudoplatanus",2,0.1,109.2,0.001
"BL","H_10x10",83,2,1996,"Atriplex oblongifolia",2,0.1,109.2,0.001
"BL","H_10x10",83,2,1996,"Capsella bursa-pastoris",3,2.5,109.2,0.023
"BL","H_10x10",83,2,1996,"Conyza canadensis",5,37.5,109.2,0.343
"BL","H_10x10",83,2,1996,"Crepis biennis",4,15.5,109.2,0.142
"BL","H_10x10",83,2,1996,"Galium aparine",2,0.1,109.2,0.001
"BL","H_10x10",83,2,1996,"Lactuca serriola",4,15.5,109.2,0.142
"BL","H_10x10",83,2,1996,"Picris hieracioides",2,0.1,109.2,0.001
"BL","H_10x10",83,2,1996,"Sisymbrium loeselii",2,0.1,109.2,0.001
"BL","H_10x10",83,2,1996,"Taraxacum officinale",2,0.1,109.2,0.001
"BL","H_10x10",83,2,1996,"Tripleurospermum perforatum",5,37.5,109.2,0.343
"BL","H_10x10",83,2,1996,"Tussilago farfara",2,0.1,109.2,0.001
"BL","H_10x10",83,3,1997,"Cirsium arvense",3,2.5,69.5,0.036
"BL","H_10x10",83,3,1997,"Cirsium vulgare",3,2.5,69.5,0.036
"BL","H_10x10",83,3,1997,"Fraxinus excelsior",4,15.5,69.5,0.223
"BL","H_10x10",83,3,1997,"Galium aparine",3,2.5,69.5,0.036
"BL","H_10x10",83,3,1997,"Lactuca serriola",4,15.5,69.5,0.223
"BL","H_10x10",83,3,1997,"Picris hieracioides",4,15.5,69.5,0.223
"BL","H_10x10",83,3,1997,"Sisymbrium loeselii",4,15.5,69.5,0.223
"BL","H_10x10",83,4,1998,"Cirsium arvense",4,15.5,108.1,0.143
"BL","H_10x10",83,4,1998,"Cirsium vulgare",3,2.5,108.1,0.023
"BL","H_10x10",83,4,1998,"Epilobium ciliatum",3,2.5,108.1,0.023
"BL","H_10x10",83,4,1998,"Epilobium tetragonum",7,87.5,108.1,0.809
"BL","H_10x10",83,4,1998,"Fraxinus excelsior",2,0.1,108.1,0.001
"BL","H_10x10",83,5,1999,"Cirsium arvense",4,15.5,119,0.13
"BL","H_10x10",83,5,1999,"Cirsium vulgare",2,0.1,119,0.001
"BL","H_10x10",83,5,1999,"Crepis biennis",2,0.1,119,0.001
"BL","H_10x10",83,5,1999,"Epilobium parviflorum",4,15.5,119,0.13
"BL","H_10x10",83,5,1999,"Epilobium tetragonum",7,87.5,119,0.735
"BL","H_10x10",83,5,1999,"Fraxinus excelsior",2,0.1,119,0.001
"BL","H_10x10",83,5,1999,"Picris hieracioides",2,0.1,119,0.001
"BL","H_10x10",83,5,1999,"Tripleurospermum perforatum",2,0.1,119,0.001
"BL","H_10x10",83,6,2000,"Acer pseudoplatanus",2,0.1,130.3,0.001
"BL","H_10x10",83,6,2000,"Cirsium arvense",5,37.5,130.3,0.288
"BL","H_10x10",83,6,2000,"Epilobium parviflorum",3,2.5,130.3,0.019
"BL","H_10x10",83,6,2000,"Epilobium tetragonum",7,87.5,130.3,0.672
"BL","H_10x10",83,6,2000,"Fraxinus excelsior",2,0.1,130.3,0.001
"BL","H_10x10",83,6,2000,"Galium aparine",2,0.1,130.3,0.001
"BL","H_10x10",83,6,2000,"Solidago canadensis",3,2.5,130.3,0.019
"BL","H_10x10",83,7,2001,"Acer pseudoplatanus",2,0.1,90.7,0.001
"BL","H_10x10",83,7,2001,"Cirsium arvense",3,2.5,90.7,0.028
"BL","H_10x10",83,7,2001,"Cirsium vulgare",3,2.5,90.7,0.028
"BL","H_10x10",83,7,2001,"Epilobium parviflorum",4,15.5,90.7,0.171
"BL","H_10x10",83,7,2001,"Epilobium tetragonum",3,2.5,90.7,0.028
"BL","H_10x10",83,7,2001,"Fraxinus excelsior",3,2.5,90.7,0.028
"BL","H_10x10",83,7,2001,"Galium aparine",2,0.1,90.7,0.001
"BL","H_10x10",83,7,2001,"Poa trivialis",3,2.5,90.7,0.028
"BL","H_10x10",83,7,2001,"Solidago canadensis",6,62.5,90.7,0.689
"BL","H_10x10",83,8,2002,"Epilobium parviflorum",4,15.5,108,0.144
"BL","H_10x10",83,8,2002,"Fraxinus excelsior",3,2.5,108,0.023
"BL","H_10x10",83,8,2002,"Poa trivialis",3,2.5,108,0.023
"BL","H_10x10",83,8,2002,"Solidago canadensis",7,87.5,108,0.81
"BL","H_10x10",83,9,2003,"Acer pseudoplatanus",3,2.5,105.7,0.024
"BL","H_10x10",83,9,2003,"Elytrigia arenosa",2,0.1,105.7,0.001
"BL","H_10x10",83,9,2003,"Epilobium ciliatum",2,0.1,105.7,0.001
"BL","H_10x10",83,9,2003,"Fraxinus excelsior",4,15.5,105.7,0.147
"BL","H_10x10",83,9,2003,"Solidago canadensis",7,87.5,105.7,0.828
"BL","H_10x10",83,10,2004,"Acer pseudoplatanus",3,2.5,110.5,0.023
"BL","H_10x10",83,10,2004,"Calamagrostis epigejos",3,2.5,110.5,0.023
"BL","H_10x10",83,10,2004,"Fraxinus excelsior",4,15.5,110.5,0.14
"BL","H_10x10",83,10,2004,"Poa trivialis",3,2.5,110.5,0.023
"BL","H_10x10",83,10,2004,"Solidago canadensis",7,87.5,110.5,0.792
"BL","H_10x10",83,11,2005,"Acer pseudoplatanus",3,2.5,108,0.023
"BL","H_10x10",83,11,2005,"Calamagrostis epigejos",3,2.5,108,0.023
"BL","H_10x10",83,11,2005,"Fraxinus excelsior",4,15.5,108,0.144
"BL","H_10x10",83,11,2005,"Solidago canadensis",7,87.5,108,0.81
"BL","H_10x10",83,12,2006,"Acer pseudoplatanus",3,2.5,108.1,0.023
"BL","H_10x10",83,12,2006,"Calamagrostis epigejos",3,2.5,108.1,0.023
"BL","H_10x10",83,12,2006,"Fraxinus excelsior",4,15.5,108.1,0.143
"BL","H_10x10",83,12,2006,"Poa trivialis",2,0.1,108.1,0.001
"BL","H_10x10",83,12,2006,"Solidago canadensis",7,87.5,108.1,0.809
"BL","H_10x10",83,13,2007,"Acer tataricum",4,15.5,93.6,0.166
"BL","H_10x10",83,13,2007,"Calamagrostis epigejos",2,0.1,93.6,0.001
"BL","H_10x10",83,13,2007,"Fraxinus excelsior",4,15.5,93.6,0.166
"BL","H_10x10",83,13,2007,"Solidago canadensis",6,62.5,93.6,0.668
"BL","H_10x10",83,14,2008,"Acer pseudoplatanus",4,15.5,153.4,0.101
"BL","H_10x10",83,14,2008,"Calamagrostis epigejos",6,62.5,153.4,0.407
"BL","H_10x10",83,14,2008,"Epilobium ciliatum",2,0.1,153.4,0.001
"BL","H_10x10",83,14,2008,"Epilobium parviflorum",2,0.1,153.4,0.001
"BL","H_10x10",83,14,2008,"Epilobium tetragonum",2,0.1,153.4,0.001
"BL","H_10x10",83,14,2008,"Fraxinus excelsior",5,37.5,153.4,0.244
"BL","H_10x10",83,14,2008,"Rosa canina",2,0.1,153.4,0.001
"BL","H_10x10",83,14,2008,"Solidago canadensis",5,37.5,153.4,0.244
"BL","H_10x10",83,15,2009,"Acer pseudoplatanus",5,37.5,140.2,0.267
"BL","H_10x10",83,15,2009,"Calamagrostis epigejos",6,62.5,140.2,0.446
"BL","H_10x10",83,15,2009,"Epilobium parviflorum",2,0.1,140.2,0.001
"BL","H_10x10",83,15,2009,"Epilobium tetragonum",2,0.1,140.2,0.001
"BL","H_10x10",83,15,2009,"Fraxinus excelsior",5,37.5,140.2,0.267
"BL","H_10x10",83,15,2009,"Solidago canadensis",3,2.5,140.2,0.018
"BL","H_10x10",83,16,2010,"Acer pseudoplatanus",5,37.5,167.7,0.224
"BL","H_10x10",83,16,2010,"Calamagrostis epigejos",7,87.5,167.7,0.522
"BL","H_10x10",83,16,2010,"Epilobium parviflorum",2,0.1,167.7,0.001
"BL","H_10x10",83,16,2010,"Fraxinus excelsior",5,37.5,167.7,0.224
"BL","H_10x10",83,16,2010,"Poa trivialis",3,2.5,167.7,0.015
"BL","H_10x10",83,16,2010,"Rosa canina",3,2.5,167.7,0.015
"BL","H_10x10",83,16,2010,"Rubus armeniacus",2,0.1,167.7,0.001
"BL","H_10x10",83,17,2011,"Acer pseudoplatanus",5,37.5,210.5,0.178
"BL","H_10x10",83,17,2011,"Calamagrostis epigejos",7,87.5,210.5,0.416
"BL","H_10x10",83,17,2011,"Fraxinus excelsior",6,62.5,210.5,0.297
"BL","H_10x10",83,17,2011,"Poa trivialis",4,15.5,210.5,0.074
"BL","H_10x10",83,17,2011,"Rosa rubiginosa",3,2.5,210.5,0.012
"BL","H_10x10",83,17,2011,"Rubus armeniacus",3,2.5,210.5,0.012
"BL","H_10x10",83,17,2011,"Solidago canadensis",3,2.5,210.5,0.012
"BL","H_10x10",83,18,2012,"Acer pseudoplatanus",5,37.5,183.3,0.205
"BL","H_10x10",83,18,2012,"Arrhenatherum elatius",2,0.1,183.3,0.001
"BL","H_10x10",83,18,2012,"Calamagrostis epigejos",7,87.5,183.3,0.477
"BL","H_10x10",83,18,2012,"Fraxinus excelsior",5,37.5,183.3,0.205
"BL","H_10x10",83,18,2012,"Poa nemoralis",2,0.1,183.3,0.001
"BL","H_10x10",83,18,2012,"Poa trivialis",2,0.1,183.3,0.001
"BL","H_10x10",83,18,2012,"Rosa canina",3,2.5,183.3,0.014
"BL","H_10x10",83,18,2012,"Rubus armeniacus",4,15.5,183.3,0.085
"BL","H_10x10",83,18,2012,"Solidago canadensis",3,2.5,183.3,0.014
"BL","H_10x10",83,19,2013,"Acer pseudoplatanus",5,37.5,145.6,0.258
"BL","H_10x10",83,19,2013,"Calamagrostis epigejos",7,87.5,145.6,0.601
"BL","H_10x10",83,19,2013,"Fraxinus excelsior",4,15.5,145.6,0.106
"BL","H_10x10",83,19,2013,"Poa nemoralis",2,0.1,145.6,0.001
"BL","H_10x10",83,19,2013,"Rubus armeniacus",3,2.5,145.6,0.017
"BL","H_10x10",83,19,2013,"Solidago canadensis",3,2.5,145.6,0.017
"BL","H_10x10",83,20,2014,"Acer pseudoplatanus",5,37.5,143,0.262
"BL","H_10x10",83,20,2014,"Calamagrostis epigejos",7,87.5,143,0.612
"BL","H_10x10",83,20,2014,"Rubus armeniacus",4,15.5,143,0.108
"BL","H_10x10",83,20,2014,"Solidago canadensis",3,2.5,143,0.017
"BL","H_10x10",83,21,2015,"Acer pseudoplatanus",5,37.5,161.1,0.233
"BL","H_10x10",83,21,2015,"Arrhenatherum elatius",3,2.5,161.1,0.016
"BL","H_10x10",83,21,2015,"Calamagrostis epigejos",7,87.5,161.1,0.543
"BL","H_10x10",83,21,2015,"Fraxinus excelsior",4,15.5,161.1,0.096
"BL","H_10x10",83,21,2015,"Rosa canina",2,0.1,161.1,0.001
"BL","H_10x10",83,21,2015,"Rubus armeniacus",4,15.5,161.1,0.096
"BL","H_10x10",83,21,2015,"Solidago canadensis",3,2.5,161.1,0.016
"BL","H_10x10",83,22,2016,"Acer pseudoplatanus",5,37.5,205.6,0.182
"BL","H_10x10",83,22,2016,"Calamagrostis epigejos",7,87.5,205.6,0.426
"BL","H_10x10",83,22,2016,"Fraxinus excelsior",6,62.5,205.6,0.304
"BL","H_10x10",83,22,2016,"Rosa canina",2,0.1,205.6,0
"BL","H_10x10",83,22,2016,"Rubus armeniacus",4,15.5,205.6,0.075
"BL","H_10x10",83,22,2016,"Solidago canadensis",3,2.5,205.6,0.012
"BL","H_10x10",83,23,2017,"Acer pseudoplatanus",5,37.5,149,0.252
"BL","H_10x10",83,23,2017,"Arrhenatherum elatius",4,15.5,149,0.104
"BL","H_10x10",83,23,2017,"Calamagrostis epigejos",6,62.5,149,0.419
"BL","H_10x10",83,23,2017,"Fraxinus excelsior",4,15.5,149,0.104
"BL","H_10x10",83,23,2017,"Rosa canina",3,2.5,149,0.017
"BL","H_10x10",83,23,2017,"Rubus armeniacus",4,15.5,149,0.104
"BL","H_10x10",83,24,2018,"Acer platanoides",3,2.5,163.5,0.015
"BL","H_10x10",83,24,2018,"Acer pseudoplatanus",6,62.5,163.5,0.382
"BL","H_10x10",83,24,2018,"Arrhenatherum elatius",3,2.5,163.5,0.015
"BL","H_10x10",83,24,2018,"Calamagrostis epigejos",6,62.5,163.5,0.382
"BL","H_10x10",83,24,2018,"Fraxinus excelsior",4,15.5,163.5,0.095
"BL","H_10x10",83,24,2018,"Rubus armeniacus",4,15.5,163.5,0.095
"BL","H_10x10",83,24,2018,"Solidago canadensis",3,2.5,163.5,0.015
"BL","H_10x10",84,1,1995,"Amaranthus blitoides",2,0.1,159.6,0.001
"BL","H_10x10",84,1,1995,"Amaranthus retroflexus",2,0.1,159.6,0.001
"BL","H_10x10",84,1,1995,"Bassia scoparia",2,0.1,159.6,0.001
"BL","H_10x10",84,1,1995,"Capsella bursa-pastoris",2,0.1,159.6,0.001
"BL","H_10x10",84,1,1995,"Chenopodium album",5,37.5,159.6,0.235
"BL","H_10x10",84,1,1995,"Crepis biennis",2,0.1,159.6,0.001
"BL","H_10x10",84,1,1995,"Fallopia convolvulus",2,0.1,159.6,0.001
"BL","H_10x10",84,1,1995,"Galinsoga parviflora",2,0.1,159.6,0.001
"BL","H_10x10",84,1,1995,"Galium aparine",2,0.1,159.6,0.001
"BL","H_10x10",84,1,1995,"Solanum nigrum",2,0.1,159.6,0.001
"BL","H_10x10",84,1,1995,"Sonchus asper",3,2.5,159.6,0.016
"BL","H_10x10",84,1,1995,"Sonchus oleraceus",2,0.1,159.6,0.001
"BL","H_10x10",84,1,1995,"Stellaria media",7,87.5,159.6,0.548
"BL","H_10x10",84,1,1995,"Urtica urens",2,0.1,159.6,0.001
"BL","H_10x10",84,1,1995,"Veronica agrestis",4,15.5,159.6,0.097
"BL","H_10x10",84,1,1995,"Viola arvensis",4,15.5,159.6,0.097
"BL","H_10x10",84,2,1996,"Arctium minus",3,2.5,126.4,0.02
"BL","H_10x10",84,2,1996,"Capsella bursa-pastoris",3,2.5,126.4,0.02
"BL","H_10x10",84,2,1996,"Cirsium arvense",2,0.1,126.4,0.001
"BL","H_10x10",84,2,1996,"Conyza canadensis",4,15.5,126.4,0.123
"BL","H_10x10",84,2,1996,"Crepis biennis",3,2.5,126.4,0.02
"BL","H_10x10",84,2,1996,"Epilobium tetragonum",2,0.1,126.4,0.001
"BL","H_10x10",84,2,1996,"Fraxinus excelsior",2,0.1,126.4,0.001
"BL","H_10x10",84,2,1996,"Lactuca serriola",4,15.5,126.4,0.123
"BL","H_10x10",84,2,1996,"Taraxacum officinale",2,0.1,126.4,0.001
"BL","H_10x10",84,2,1996,"Tripleurospermum perforatum",7,87.5,126.4,0.692
"BL","H_10x10",84,3,1997,"Cirsium arvense",3,2.5,118.2,0.021
"BL","H_10x10",84,3,1997,"Epilobium ciliatum",2,0.1,118.2,0.001
"BL","H_10x10",84,3,1997,"Epilobium tetragonum",4,15.5,118.2,0.131
"BL","H_10x10",84,3,1997,"Lactuca serriola",5,37.5,118.2,0.317
"BL","H_10x10",84,3,1997,"Picris hieracioides",6,62.5,118.2,0.529
"BL","H_10x10",84,3,1997,"Sisymbrium loeselii",2,0.1,118.2,0.001
"BL","H_10x10",84,4,1998,"Cirsium arvense",4,15.5,103.1,0.15
"BL","H_10x10",84,4,1998,"Epilobium ciliatum",2,0.1,103.1,0.001
"BL","H_10x10",84,4,1998,"Epilobium tetragonum",7,87.5,103.1,0.849
"BL","H_10x10",84,5,1999,"Cirsium arvense",4,15.5,118.7,0.131
"BL","H_10x10",84,5,1999,"Epilobium parviflorum",4,15.5,118.7,0.131
"BL","H_10x10",84,5,1999,"Epilobium tetragonum",7,87.5,118.7,0.737
"BL","H_10x10",84,5,1999,"Picris hieracioides",2,0.1,118.7,0.001
"BL","H_10x10",84,5,1999,"Solidago canadensis",2,0.1,118.7,0.001
"BL","H_10x10",84,6,2000,"Cirsium arvense",4,15.5,83.1,0.187
"BL","H_10x10",84,6,2000,"Epilobium tetragonum",6,62.5,83.1,0.752
"BL","H_10x10",84,6,2000,"Galium aparine",2,0.1,83.1,0.001
"BL","H_10x10",84,6,2000,"Picris hieracioides",3,2.5,83.1,0.03
"BL","H_10x10",84,6,2000,"Solidago canadensis",3,2.5,83.1,0.03
"BL","H_10x10",84,7,2001,"Epilobium parviflorum",3,2.5,80.7,0.031
"BL","H_10x10",84,7,2001,"Epilobium tetragonum",4,15.5,80.7,0.192
"BL","H_10x10",84,7,2001,"Fraxinus excelsior",2,0.1,80.7,0.001
"BL","H_10x10",84,7,2001,"Galium aparine",2,0.1,80.7,0.001
"BL","H_10x10",84,7,2001,"Solidago canadensis",6,62.5,80.7,0.774
"BL","H_10x10",84,8,2002,"Calamagrostis epigejos",3,2.5,105.6,0.024
"BL","H_10x10",84,8,2002,"Epilobium parviflorum",4,15.5,105.6,0.147
"BL","H_10x10",84,8,2002,"Poa trivialis",2,0.1,105.6,0.001
"BL","H_10x10",84,8,2002,"Solidago canadensis",7,87.5,105.6,0.829
"BL","H_10x10",84,9,2003,"Arrhenatherum elatius",2,0.1,92.8,0.001
"BL","H_10x10",84,9,2003,"Calamagrostis epigejos",3,2.5,92.8,0.027
"BL","H_10x10",84,9,2003,"Epilobium ciliatum",2,0.1,92.8,0.001
"BL","H_10x10",84,9,2003,"Fraxinus excelsior",3,2.5,92.8,0.027
"BL","H_10x10",84,9,2003,"Poa trivialis",2,0.1,92.8,0.001
"BL","H_10x10",84,9,2003,"Solidago canadensis",7,87.5,92.8,0.943
"BL","H_10x10",84,10,2004,"Calamagrostis epigejos",3,2.5,92.5,0.027
"BL","H_10x10",84,10,2004,"Poa trivialis",3,2.5,92.5,0.027
"BL","H_10x10",84,10,2004,"Solidago canadensis",7,87.5,92.5,0.946
"BL","H_10x10",84,11,2005,"Calamagrostis epigejos",4,15.5,103,0.15
"BL","H_10x10",84,11,2005,"Solidago canadensis",7,87.5,103,0.85
"BL","H_10x10",84,12,2006,"Arrhenatherum elatius",2,0.1,92.8,0.001
"BL","H_10x10",84,12,2006,"Calamagrostis epigejos",3,2.5,92.8,0.027
"BL","H_10x10",84,12,2006,"Epilobium tetragonum",2,0.1,92.8,0.001
"BL","H_10x10",84,12,2006,"Fraxinus excelsior",3,2.5,92.8,0.027
"BL","H_10x10",84,12,2006,"Poa trivialis",2,0.1,92.8,0.001
"BL","H_10x10",84,12,2006,"Solidago canadensis",7,87.5,92.8,0.943
"BL","H_10x10",84,13,2007,"Calamagrostis epigejos",4,15.5,105.5,0.147
"BL","H_10x10",84,13,2007,"Fraxinus excelsior",3,2.5,105.5,0.024
"BL","H_10x10",84,13,2007,"Solidago canadensis",7,87.5,105.5,0.829
"BL","H_10x10",84,14,2008,"Calamagrostis epigejos",5,37.5,127.8,0.293
"BL","H_10x10",84,14,2008,"Epilobium ciliatum",2,0.1,127.8,0.001
"BL","H_10x10",84,14,2008,"Epilobium tetragonum",2,0.1,127.8,0.001
"BL","H_10x10",84,14,2008,"Fraxinus excelsior",3,2.5,127.8,0.02
"BL","H_10x10",84,14,2008,"Poa trivialis",2,0.1,127.8,0.001
"BL","H_10x10",84,14,2008,"Solidago canadensis",7,87.5,127.8,0.685
"BL","H_10x10",84,15,2009,"Calamagrostis epigejos",6,62.5,120.6,0.518
"BL","H_10x10",84,15,2009,"Epilobium parviflorum",3,2.5,120.6,0.021
"BL","H_10x10",84,15,2009,"Epilobium tetragonum",3,2.5,120.6,0.021
"BL","H_10x10",84,15,2009,"Fraxinus excelsior",4,15.5,120.6,0.129
"BL","H_10x10",84,15,2009,"Poa pratensis",2,0.1,120.6,0.001
"BL","H_10x10",84,15,2009,"Solidago canadensis",5,37.5,120.6,0.311
"BL","H_10x10",84,16,2010,"Acer negundo",3,2.5,127.2,0.02
"BL","H_10x10",84,16,2010,"Arrhenatherum elatius",4,15.5,127.2,0.122
"BL","H_10x10",84,16,2010,"Calamagrostis epigejos",6,62.5,127.2,0.491
"BL","H_10x10",84,16,2010,"Epilobium ciliatum",2,0.1,127.2,0.001
"BL","H_10x10",84,16,2010,"Epilobium tetragonum",2,0.1,127.2,0.001
"BL","H_10x10",84,16,2010,"Fraxinus excelsior",4,15.5,127.2,0.122
"BL","H_10x10",84,16,2010,"Poa trivialis",4,15.5,127.2,0.122
"BL","H_10x10",84,16,2010,"Solidago canadensis",4,15.5,127.2,0.122
"BL","H_10x10",84,17,2011,"Acer negundo",4,15.5,131.2,0.118
